회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,쭈피처,영업레버리지,재무레버리지,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
굿모닝물류(주),95898,2022,-3.39,-3.68,-3.03,-32.68,80.57,80.57,837.9,117.21,82.39,-2.43,5.02,10.07,10.66,-26.14,-3.2,-34.57,0.47,0.09,1.01,33.62,-0.0068065849737377,-2.897627973154711,-2.9,7.19,-3.91,-87.86,-1.17,1699.15,5.57,6.43,60.07,-57.54,43.52,0.0927708025113845,2.35,0.99,0.11,0.09,0.09,0.1,0.95,24.0,0.5111756986269987,51.69723001402525,-0.0291702336789371,0.6947173661698981,-0.4113351316130921,1,0,0,0,0.0
영진알루미늄(주),86297,2022,-0.6,-0.8,-0.4,-0.84,60.74,36.15,203.35,169.72,50.01,-21.96,0.55,33.98,32.96,2.01,0.66,1.38,3.28,2.76,5.74,2.11,-0.0045923855446281,2.0863933118999776,2.09,8.87,-1.09,1.4,-1.19,1381.67,6.63,10.08,13.92,9.88,45.52,0.476108689151205,6.57,2.33,0.72,0.48,0.48,0.72,1.46,35.0,0.1271840503528852,3.216714336130293,4.172627769311921,0.7122387003567533,-3.858945686900959,1,0,0,0,0.0
주식회사연합유리,18271,2022,1.89,2.62,0.36,0.72,191.93,98.75,23.54,21.64,13.72,16.1,32.42,33.61,80.94,4.27,7.16,7.11,6.02,5.64,11.49,-0.11,-0.1635087085181457,0.0,-3.87,20.74,-12.87,17.39,-14.11,4740.43,11.08,65.46,22.12,32.16,65.2,0.0,4.72,3.08,2.73,1.01,0.49,0.7,1.63,47.0,0.1270558014086287,2.105923376358635,1.2443624048820838,0.1492795464535579,-0.1180444528447464,1,0,0,0,0.0
(주)엄지식품,41797,2022,2.29,2.95,1.52,1.43,70.44,50.04,198.43,139.69,51.55,-13.83,3.51,32.97,33.51,2.36,0.74,0.51,1.82,1.57,1.37,2.55,-0.1467061823988499,16.500836863516486,16.5,77.22,-0.3,32.97,-4.7,8755.48,11.53,24.88,10.83,4.71,72.96,1.0648870975809046,10.66,5.94,2.24,1.44,1.15,1.59,4.13,21.0,0.0804862304258448,6.860938835312542,2.6901680051358454,0.517618311436511,-0.3214400006279343,1,0,0,0,0.0
주식회사엔케이텍,41183,2022,0.83,1.13,0.33,0.57,128.37,111.75,65.77,30.71,29.15,5.26,30.99,23.78,60.33,3.57,2.68,3.67,4.23,3.89,6.9,1.14,-0.0775453289217563,0.0,-4.35,-40.8,18.41,-24.52,-6.07,3973.31,9.22,20.12,15.99,22.97,58.98,0.0,6.86,2.0,1.22,0.73,0.56,0.82,1.8,29.0,0.1156018606627393,2.676475582352704,1.5173951654960098,0.8873566750130346,-7.144712792789317,1,0,0,0,0.0
중앙섬유주식회사,51728,2019,-0.46,-0.49,-0.46,-2.13,7.15,6.05,6.296900000000001,0.8069000000000001,93.4399,-76.0748,0.91,6.84,0.4456,0.0,-2.15,-9.75,-1.16,-1.16,-5.43,5.49,-2.959626589778916,-1.736427094276149,-1.74,-15.85,-0.51,-6.75,-1.0,378.03,3.39,3.82,15.74,-61.93,7.74,0.2150970626934197,7.97,3.55,0.24,0.22,0.21,0.23,2.88,25.0,0.2440679377757603,-3.4935098789379664,0.557072262346615,1.3916666666666666,-1.9662628778444469,1,0,0,0,0.0
이니스트에스티주식회사,49436,2022,1.78,2.0,0.93,1.67,130.81,69.57,110.16,63.03,46.57,9.24,4.43,39.24,47.58,5.46,3.36,4.55,5.54,5.49,8.85,1.05,0.0324083445062668,25.670234176037265,25.67,1.68,48.26,29.12,55.39,10171.9,8.07,19.37,14.49,31.37,77.19,0.5567970176040425,4.13,2.59,1.21,0.74,0.62,1.09,1.43,21.0,0.1149171883163574,2.298033883905909,1.7736023672212118,0.0651484132862852,-0.0884884669336555,1,0,0,0,0.0
아주건설(주),67286,2022,-2.51,-3.68,-0.88,-0.95,446.53,446.53,54.08,23.57,23.94,53.01,56.78,68.31,64.9,7.86,6.67,5.3,6.04,4.42,4.29,-0.88,0.0323411124681781,25.526066252081687,25.53,-3.63,260.85,3.3,-10.65,2738.4,8.19,255.75,8.85,59.91,58.54,0.9262968572147814,3.74,1.33,27.28,1.26,1.03,4.58,1.33,33.0,0.0554075131631696,2.292578515672988,0.7928851478013109,0.5164520719472959,-0.4395981818181818,1,0,0,0,0.0
(주)피엔지플래닝,62353,2014,-13.63,-22.37,-8.41,-77.42,392.21,392.21,161.06,2.06,37.58,2.31,262.03,3.1,38.31,7.67,2.75,26.05,4.95,4.94,45.13679999999981,15.62,0.0394618449261943,-5.42179295200391,-5.42,-61.32,-0.84,3.72,-0.85,839.23,7.92,8.29,72.95,35.72,82.34,0.1085856669592547,10.6,1.95,0.11,0.11,0.11,0.11,1.95,20.0,0.5319094009783777,2.136338567982664,1.500718971369334,270.8183243089199,-1.370297764960346,1,0,0,0,0.0
주식회사진양정밀,86027,2022,-0.67,-0.73,-0.49,-0.83,30.4,24.5,270.62,218.66,67.41,-41.07,7.93,17.93,26.98,-15.54,-3.88,-5.3,-2.2,-2.25,-3.37,3.17,-0.2437359638009003,28.984517224042456,28.98,32.22,28.3,8.39,32.92,433.45,2.52,3.43,4.25,-124.82,68.51,0.5922069639150733,7.1,5.2,0.92,0.73,0.67,0.81,3.76,8.0,0.0326900246729007,0.0300717976168311,0.6353381721533119,4.69017646720699,-0.1879627368682936,1,0,0,0,0.0
(주)영인코퍼레이션,100773,2022,8.37,11.41,2.26,1.71,241.3,108.03,36.88,35.63,19.78,36.78,18.05,62.81,73.06,19.12,18.79,9.73,25.64149999999984,25.24289999999986,19.36,-0.11,-0.0488732200543663,6.995510703915891,7.0,12.98,-1.79,36.19,-4.78,5783.01,28.59,318.85,21.61,45.03,67.22,1.322807272039043,12.29,4.05,14.39,1.93,1.37,3.52,2.23,28.0,0.1952551826709147,2.0083240460044154,1.425763952394306,0.8088471620656227,-38.93762379567873,1,0,0,0,0.0
주식회사유니메딕스,84994,2022,-5.76,-10.35,-4.56,-4.18,103.9,69.98,382.92,283.31,44.1,2.29,6.52,60.96,20.71,49.93,8.42,7.57,-14.35,-14.46,-13.27,1.48,0.8534457263197947,0.0,-0.61,-5.95,9.06,-13.62,22.72,4687.21,35.76,104.02,32.71,23.13,45.75,0.0,3.34,2.6,3.5,1.11,1.09,2.92,1.74,19.0,0.337419928502731,-1.5430360044417069,-1.753165216509201,3.898216750400265,-1.1114252254067396,1,0,0,0,0.0
(주)조은수산,78435,2022,7.27,10.76,4.08,2.0,140.88,116.68,128.02,79.27,37.93,14.21,7.56,48.98,43.86,3.26,1.73,0.69,1.66,1.18,0.52,0.18,-0.425767662145499,23.529414582712825,23.53,58.61,1.9,5.78,1.63,4824.23,10.39,22.86,5.1,13.52,51.64,2.036354670868646,18.1,6.39,4.34,2.51,2.25,4.03,5.1,19.0,0.0536631898690506,11.252637430387807,0.5947303123053952,0.1635704109014308,-0.2311222048881955,1,0,0,0,0.0
새한주식회사,15294,2022,1.42,1.78,0.97,0.71,95.29,47.39,215.6,165.33,54.46,-2.47,10.42,49.92,31.69,1.97,0.73,0.46,1.65,1.37,0.93,1.21,-0.0622228008297793,18.160374390080023,18.16,16.61,19.75,0.99,35.98,4043.62,12.0,28.36,8.8,5.19,44.86,1.3640562295765604,9.84,5.69,3.5,1.6,1.48,2.97,2.94,38.0,0.0889637027977736,10.573439570059596,2.871366450025876,0.2605330300168528,-0.2304617758574403,1,0,0,0,0.0
(주)러셀,51296,2017,13.52,18.75,4.52,3.57,573.0,426.85,50.27,21.62,24.12,68.06,212.77,82.44,66.55,39.52,28.83,17.25,25.64149999999984,25.24289999999986,22.13,0.37,0.1581329586247118,75.67627598838557,75.68,111.67,-2.32,70.91,-1.32,9573.43,33.62,246.3,26.51,65.07,82.34,1.268367365036707,9.61,2.91,9.23,1.67,1.62,7.14,2.09,18.0,0.0754429441661135,1.340972662582129,1.0704757538730048,1.0103914097679252,-0.0526617987868893,1,0,0,0,0.0
주식회사보스텍,42023,2019,-1.52,-2.64,-0.27,-0.98,150.1,96.77,21.2,16.29,10.06,6.73,18.61,20.18,82.51,-4.16,-3.64,-12.99,-3.34,-3.34,-12.56,0.42,-0.0311596616698351,-2.647527953414224,-2.65,-8.76,-0.97,-15.71,-2.36,824.21,3.66,4.95,13.56,-95.76,-25.54,0.269723492733551,5.34,1.92,0.36,0.28,0.27,0.34,1.28,35.0,0.2906716622997662,-1.314217061312084,0.96701482590771,0.2175229109654426,-0.5270629734574683,1,0,0,0,0.0
(주)제이케이씨앤피,98102,2022,-0.77,-2.03,-0.65,-0.34,116.91,43.15,580.21,551.39,32.25,13.71,3.51,94.77,14.7,11.71,1.5,0.83,3.31,3.3,1.84,0.95,0.0400654979159239,-15.006142602179686,-15.01,-16.12,11.82,1.77,52.8,964.15,13.44,2973.15,6.88,12.1,47.91,1.9530066239710493,11.96,5.96,522.43,1.8,1.79,39.4,1.88,9.0,0.0799413513298096,5.342013572643875,2.03550832682492,2.757402013200103,-1.200762684649968,1,0,0,0,0.0
유진금속(주),71025,2022,8.72,10.16,5.26,3.11,136.08,52.58,151.89,132.09,51.75,18.92,14.51,71.36,39.7,2.57,1.12,0.61,3.29,3.24,1.8,1.19,-0.0114557471903503,13.11276600450874,13.11,19.97,-0.99,45.43,4.67,1420.67,7.98,30.27,4.72,12.87,52.16,1.6915130425674572,11.35,6.76,6.53,1.85,1.8,5.88,2.59,12.0,0.0292474374072057,2.620646555532648,2.6903187785684928,2.0000503180821623,-0.3361026776726394,1,0,0,0,0.0
(주)오리엔탈정밀기계,57799,2022,-8.34,-12.46,-4.74,-3.87,66.43,29.22,132.02,119.3,38.06,-17.26,6.54,34.16,43.1,-1.33,-0.62,-0.47,0.5,0.49,0.38,0.82,-0.0128530505733876,11.490108881990944,11.49,42.43,0.2,36.19,-1.0,988.08,4.66,7.4,3.8,-12.41,23.42,1.2252933924974865,12.18,9.06,1.91,1.31,1.29,1.86,4.21,20.0,0.0621539932355451,17.251495137029057,-0.7327549319050359,3.020332253892504,-0.5863312572985597,1,0,0,0,0.0
(주)부뜰정보시스템,45580,2022,0.56,0.68,0.39,0.37,106.89,100.75,233.42,102.91,57.47,2.13,0.22,32.99,29.99,2.8,1.09,0.79,3.97,3.73,2.88,1.26,0.0028022237064892,63.84756654453183,63.85,-2.13,145.25,16.93,187.33,4047.23,10.45,18.05,10.02,7.88,38.59,1.042701260332486,4.45,3.31,2.63,1.38,1.3,2.21,3.13,26.0,0.070838555159825,3.4581088409532543,2.991456661130508,0.1870372526423903,-0.1947308945271258,1,0,0,0,0.0
단일가스켐(주),64842,2022,4.94,5.24,3.2,6.54,47.52,45.4,183.5,79.0,61.11,-14.63,14.62,13.24,35.27,3.42,1.02,2.02,3.7,3.64,7.21,4.88,-0.0573981609709083,6.233857155286707,6.23,-14.88,10.41,-19.6,10.51,4894.47,9.5,11.02,19.4,10.39,86.78,0.4896076790195651,6.73,3.53,0.59,0.51,0.5,0.59,3.4,17.0,0.0680974659788695,1.9441945801831664,3.008339614906504,5.090312939129659,-1.6521542929606765,1,0,0,0,0.0
(주)스노우라인,81327,2022,-10.85,-15.27,-6.8,-6.78,143.57,52.6,167.44,119.94,44.51,19.54,4.13,64.39,37.39,4.37,1.83,1.61,3.13,3.11,2.82,1.2,-0.1211185310791014,22.640426160548007,22.64,22.5,22.89,2.09,28.88,5693.07,15.36,55.23,15.33,10.52,52.87,1.002051962762361,9.97,4.36,3.8,1.14,1.1,3.1,1.71,17.0,0.1905627890979244,7.765749140147578,1.6888587088168514,1.5032241361663186,-0.759613996365658,1,0,0,0,0.0
주식회사화남인더스트리,26508,2022,-3.48,-4.35,-2.15,-2.66,48.31,19.5,162.02,162.02,49.48,-31.96,0.32,29.87,38.17,12.34,5.76,5.48,-1.75,-1.75,-2.08,2.11,0.1263824876334642,7.766558050154569,7.77,-3.19,13.23,6.28,-2.07,1612.63,9.4,20.34,11.61,47.2,81.72,0.8097012591475654,7.1,6.42,1.73,1.05,0.84,1.23,2.67,27.0,0.0725524638516281,-2.480916162369781,-0.380385283444269,6.474325848830016,-1.102869066378698,1,0,0,0,0.0
(주)케미랜드,58134,2022,0.55,0.68,0.3,0.32,116.42,40.72,121.94,114.7,44.53,8.48,3.83,60.17,45.06,16.58,7.79,7.57,6.6,6.58,6.58,1.39,0.0070792682716036,14.79111712200048,14.79,20.18,7.51,21.51,4.96,4968.87,19.36,55.14,20.7,36.55,60.3,0.9354170715374064,6.69,4.52,2.73,1.03,1.0,2.43,1.7,25.0,0.2005341163285337,4.047133318565868,0.8051144551178181,0.0580886841423408,-0.0485493410500182,1,0,0,0,0.0
고려통상주식회사,13022,2022,5.08,71.96,1.24,9.26,124.65,123.57,32.27,5.44,1.72,1.01,27.1,5.13,75.6,4.33,3.66,23.85,3.83,1.57,11.8,-16.7,-0.0063089858563238,-1.9045273314959088,-1.9,-34.65,0.83,3.26,1.19,9569.32,10.99,13.55,82.06,29.07,38.38,0.1338821184610604,130.69,2.08,0.17,0.15,0.13,0.14,2.06,54.1099999999999,0.8652572092805494,8.329801344707755,0.4098690889819785,25.174725659074017,-1.535524,1,0,0,0,0.0
코리아테크주식회사,89514,2020,31.27,35.37,26.19,77.28,37.88,34.24,516.45,307.69,74.06,-31.0,2.07,18.91,16.22,2.6,0.47,0.84,-1.82,-2.34,-7.09,2.96,-0.2174475059546931,-5.351579613493648,-5.35,-52.54,23.22,-82.8,120.81,660.29,7.07,19.12,20.87,4.01,29.42,0.3389314621116175,2.16,1.49,1.26,0.56,0.33,0.46,1.15,16.0,0.4247700212472896,-4.987238100330633,1.2241938915224282,3.715605238464363,-0.8627869302841119,1,0,0,0,0.0
주식회사동익,95176,2022,4.5,11.47,2.69,0.89,127.25,127.25,149.32,120.59,23.49,13.18,37.73,61.55,40.11,16.88,7.91,1.59,6.79,6.1,1.61,0.19,-0.0491031724587284,65.99779046795452,66.0,2.4,1457.118699999976,6.39,1408.96,19396.693099999982,94.95539999999828,28962.33999999976,96.14339999999982,1.62,2.29,3.0319355045245264,10.66,4.98,2463.009699999988,4.97,3.78,15.72,4.98,15.0,0.98387197790923,62.003883326293824,0.8869599326554808,0.1223423093187777,-0.1011809343659124,1,0,0,0,0.0
농업회사법인주식회사쿱농산,61304,2022,1.1,1.22,0.92,0.98,18.72,7.38,516.99,346.67,75.82,-45.67,1.08,10.52,16.21,-21.4,-6.36,-4.18,-2.29,-2.35,-2.37,2.1,-0.2474454640043944,10.593555903355808,10.59,-40.78,23.15,-11.97,27.59,2431.86,5.01,6.55,5.31,-78.77,-4.39,0.9447640807930088,60.93,11.53,1.37,1.52,0.99,1.17,6.68,20.0,0.1221780590760938,-4.148501933611744,0.5677593072472181,0.1318347887763672,-0.1476277733077479,1,0,0,0,0.0
주식회사비제이에스,90149,2021,74.9,82.27,45.85219999999949,292.12,1109.16,604.75,414.56,18.51,73.34,36.31,432.61,39.91,19.43,-1.64,-0.31,-1.55,2.39,2.39,11.86,13.76,-2.959626589778916,-4.698430389192759,-4.7,-11.29,0.25,-86.33,-0.19,365.16,4.2,7.05,20.33,-7.64,72.93,0.2065657308602646,3.02,0.85,0.35,0.2,0.2,0.34,0.49,6.0,0.2406625835189309,3.029286934965915,-7.46857004826304,20.910232762406675,-0.2789352414641162,1,0,0,0,0.0
(주)북부모터스,53765,2022,11.68,13.23,5.82,19.87,52.31,39.12,99.2,63.1,43.99,-15.11,1.08,16.57,50.2,4.92,2.45,8.23,4.5,4.36,14.7,3.68,-0.0269048337733365,2.487504855943819,2.49,22.56,-0.74,1.13,-0.86,2240.16,7.56,9.1,25.8,31.88,88.16,0.2927811822317854,16.53,2.62,0.35,0.3,0.3,0.35,1.95,26.0,0.1301123454945631,1.8850587321748573,1.3832456306733505,0.0353576075471478,-0.0428306976252181,1,0,0,0,0.0
주식회사화영,48358,2022,-13.24,-24.16,-7.88,-6.24,168.0,100.35,146.96,79.68,32.62,21.94,5.31,54.2,40.49,7.73,3.76,2.37,3.88,3.75,2.5,0.45,0.007002568370189,46.13322838072534,46.13,87.28,15.98,16.15,17.87,6100.08,11.86,32.79,9.39,25.22,64.73,1.2631006175280963,5.58,4.86,3.24,1.59,1.5,2.96,3.04,28.0,0.0557255221334262,3.231153473862032,0.8318038014444524,1.6353590073390332,-0.5810916759846354,1,0,0,0,0.0
태영세라믹주식회사,47469,2022,-2.86,-3.72,-2.12,-2.44,104.51,65.21,285.79,159.82,56.86,1.87,1.62,43.29,25.92,-26.69,-8.97,-9.21,-7.06,-7.37,-7.98,1.98,-0.272206860581861,13.843067604766324,13.84,23.72,7.31,7.02,8.83,1867.68,5.27,10.75,6.07,-151.54,-2.93,0.8672938424876426,8.96,3.52,1.63,0.97,0.92,1.58,2.22,19.0,0.1098898511058979,-0.3777732284004035,0.8663791580515368,1.0109981803538273,-0.5486516614865946,1,0,0,0,0.0
주식회사락앤크리에이티브,87546,2019,-2.48,-2.8,-2.11,-94.36,69.34,69.34,577.49,571.86,75.57,-25.88,0.13,58.53,14.76,-30.63,-5.42,-238.29,-2.4,-2.95,-129.76,90.52,-0.627664795726965,2.6245321018471834,2.62,4.19,0.5,-92.7,-1.34,54.96,0.31,0.77,13.66,-1273.7187,-550.9209,0.0224074271105815,9.47,0.0689,0.06,0.02,0.02,0.05,0.04,11.0,2.297627093375739,-0.7706374235748492,0.6177546667865326,1.6864928799515313,-0.679661487865362,1,0,0,0,0.0
신도경금속주식회사,52737,2022,-5.4,-6.63,-4.18,-5.91,38.87,30.33,345.58,334.94,63.14,-45.95,5.06,29.22,22.44,-5.34,-1.26,-1.74,2.11,2.01,2.78,3.54,0.1488387803165486,4.388488046207478,4.39,22.85,-1.71,2.86,-1.43,641.43,4.6,6.54,6.49,-26.81,51.13,0.7086373098345676,3.99,3.28,1.0,0.73,0.72,0.99,2.67,18.0,0.052109146011889,2.872355268751567,-1.6005175772731235,26.56630205997033,-0.6874697525738216,1,0,0,0,0.0
(주)종합폴스타,75745,2022,-7.71,-10.74,-1.05,-1.88,377.19,205.82,15.86,13.37,9.82,31.99,31.46,43.53,86.31,10.81,14.22,16.1,5.44,5.23,9.07,0.03,-0.0996997271943853,6.3060350213381895,6.31,10.17,3.51,12.02,-1.82,3955.55,15.98,79.05,28.53,56.42,79.15,0.5599368313663012,3.94,2.23,2.74,0.88,0.58,1.01,1.35,44.0,0.0933459791344282,2.0295628153137564,0.5043578649832307,5.432489051958812,-6.954409090909091,1,0,0,0,0.0
용하산업(주),45108,2022,2.1,2.41,0.84,2.07,67.83,67.51,66.75,57.99,34.82,-11.19,0.8,23.59,59.97,1.1,0.93,1.63,2.22,1.83,4.5,2.14,-0.0154860179036564,1.2969148993214166,1.3,15.08,-2.32,-5.54,-3.68,1960.24,5.99,12.47,14.78,11.03,71.69,0.405172184704257,4.67,1.84,0.83,0.57,0.41,0.52,1.84,20.0,0.0766111671705735,2.703740028769452,1.9709544391133669,3.749213522203876,-0.7312237288135593,1,0,0,0,0.0
(주)디에이케이코리아,94562,2022,-0.77,-1.65,-0.67,-0.68,99.38,36.42,625.15,521.94,40.38,-0.45,1.21,71.53,13.79,9.43,1.44,1.25,4.45,4.44,3.85,1.44,0.0321115057122121,43.58328683908175,43.58,62.96,10.55,62.21,14.15,3139.42,8.39,30.9,8.56,14.55,76.89,0.979846952347317,5.63,4.93,3.85,1.16,1.16,3.61,1.7,12.0,0.069706251772928,2.8121375952381458,2.53855955309756,1.105987666273638,-0.6594506680260072,1,0,0,0,0.0
(주)신성테크놀로지,88965,2022,4.29,5.06,3.14,5.7,49.71,44.61,273.56,237.03,62.01,-31.91,7.8,31.54,26.77,0.71,0.21,0.34,4.33,4.32,7.74,5.22,-1.427317670845419,2.737274915507955,2.74,-6.78,7.81,-41.79,9.79,1218.98,10.61,18.89,19.26,1.78,61.17,0.5508868282384555,2.83,1.79,1.03,0.62,0.56,0.83,1.69,12.0,0.1645872144018078,3.125946846023247,3.88529204227418,1.156672844184005,-1.2020101051055734,1,0,0,0,0.0
(주)아이베,86878,2022,-1.01,-1.23,-0.78,-0.75,132.33,41.33,338.95,151.19,63.07,11.14,14.14,45.58,22.78,38.63,10.01,7.13,13.73,13.7,9.77,1.41,-0.0473208892892909,109.811410011834,109.81,143.26,88.15,24.31,89.18,8025.77,15.8,29.37,15.27,46.69,69.11,1.0347384101971844,18.42,9.77,2.52,1.4,1.4,2.48,3.22,19.0,0.2218452133174054,3.269732996124276,1.136001071746675,0.2034119563875695,-0.1546493748987289,1,0,0,0,0.0
(주)이앤더블유(E&W),72466,2022,-27.95,-37.14,-9.72,-27.97,345.36,238.07,53.29,25.85,26.16,41.37,1.3,58.23,65.24,2.03,1.94,3.77,1.2,0.77,2.0,0.33,0.0090874610075597,24.848300323233108,24.85,14.65,42.53,-20.86,51.3,3734.64,5.46,45.8,15.71,24.01,73.93,0.347328149454699,1.62,0.92,1.76,0.51,0.39,0.98,0.64,32.0,0.1417859532054006,8.098526338849382,0.4304628915990388,0.4501096972076661,-0.4335789607526882,1,0,0,0,0.0
비피에너지주식회사,94259,2021,3.08,6.26,2.77,0.08,87.59,79.43,897.55,873.45,44.36,-10.87,4.22,76.69,10.02,14.57,1.64,0.04,1.98,1.98,0.04,0.03,-0.1640700224399572,50.557542604670736,50.56,64.09,18.42,-19.78,630.38,319.61,23.63,3755.92,0.65,5.76,30.06,6.776834697566326,100.87,29.713299999999897,2463.009699999988,7.264199999999978,6.567599999999984,170.17,13.118599999999974,7.0,0.0175915137922087,24.08201070095769,1.0605092504291436,1.0096628211811458,-0.445495608113739,1,0,0,0,0.0
주식회사비케이브,94129,2022,-3.55,-10.54,-1.49,-0.98,191.89,51.58,72.58,67.35,14.18,35.86,3.58,74.89,57.95,29.1,18.26,9.68,20.75,20.6,11.22,0.08,-0.2354402881067886,52.13000331724332,52.13,45.19,77.44,26.3,64.52,19396.693099999982,28.64,167.36,18.83,51.41,74.43,1.5211859668634948,12.3,6.2,9.45,1.89,1.84,7.75,2.41,10.0,0.4515330084604996,5.022825658545391,1.0109027273537206,5.118488562124911,-1.8888332137060209,1,0,0,0,0.0
율원약품주식회사,70247,2017,-8.87,-13.46,-6.21,-5.27,134.83,54.18,232.68,150.33,46.12,15.74,6.53,60.93,30.06,7.03,1.98,1.73,4.32,4.24,3.82,1.93,-0.0082331898026563,-10.803570056620256,-10.8,-17.2,1.4,-22.05,4.11,2179.72,10.95,30.66,9.3,18.64,61.71,1.177303114427442,6.51,4.37,3.36,1.14,1.11,3.03,1.75,23.0,0.0664790112914885,2.741418480453345,1.801053832823793,8.285870691221163,-0.8331396554277534,1,0,0,0,0.0
(주)트레바이오,84803,2022,-17.24,-26.11,-14.02,-5.0,86.41,48.34,435.81,432.51,53.71,-10.97,10.21,69.75,18.66,-33.76,-6.41,-1.57,2.79,2.76,0.71,0.68,-0.5060080733992242,129.8154982030088,129.82,86.8,389.93,19.08,953.86,-83.12,-0.26,-1.1,-0.09,0.0,0.0,2.802959205816621,16.66,8.11,21.6,4.08,3.91,15.39,5.23,16.0,0.0262129301508773,4.710068046016456,-0.4494606917284642,1.001255498193195,-0.5119178524192295,1,0,0,0,0.0
(주)플러스기획,94194,2022,13.53,27.97,5.82,2.39,193.51,193.51,75.38,66.72,20.79,35.57,0.24,73.62,57.02,3.66,2.19,0.84,3.23,1.6,0.66,-0.44,-0.1447170932573095,-0.850427389881655,-0.85,0.57,-4.62,-10.61,18.73,1554.5,29.54,2043.39,12.16,6.94,9.41,2.428550905276824,8.18,3.31,182.37,2.6,2.42,8.99,3.31,15.0,0.1422155050217941,22.460697375101844,0.6142447869446963,0.3244610996327866,-0.3371695800700607,1,0,0,0,0.0
에너지엔(주),45445,2022,-6.57,-8.84,-4.19,-5.64,128.67,126.91,175.83,164.17,47.37,17.06,0.14,76.58,36.25,8.32,3.18,3.87,5.27,5.25,6.47,2.43,-0.0066411651558001,20.331623984162224,20.33,31.96,-6.58,19.5,-4.53,7170.55,8.77,43.54,11.81,32.74,81.32,0.7424800621723409,9.74,1.12,3.59,0.82,0.81,3.06,1.1,29.0,0.0757045326130714,2.169764997953228,1.4793155314467945,16.384509674696517,-1.1573650160580742,1,0,0,0,0.0
(주)리싸이클오피스,100686,2022,-2.67,-3.27,-1.99,-1.12,76.74,23.99,294.3,177.46,60.99,-10.47,6.86,34.54,25.36,20.88,4.87,2.68,7.38,7.38,4.07,1.09,0.0250152642717567,3.209451320044017,3.21,3.86,2.87,59.31,2.13,7371.2,49.95,88.84,27.96,9.6,35.68,1.786571072945268,31.96,14.13,3.21,1.82,1.81,2.77,5.27,10.0,0.4140560022231671,11.184905026682092,1.349626355915664,0.8114067920914733,-5.961583025057584,1,0,0,0,0.0
주식회사에스엘디,97582,2022,-5.18,-7.94,-4.96,-11.86,88.11,55.98,2205.74,1047.18,62.45,-5.4,5.4,40.02,4.34,-151.13,-12.94,-22.3,-7.88,-7.89,-16.01,4.44,-1.6839728014337725,0.0,43.36,14.89,71.76,-63.8,77.8,534.65,1.79,3.17,4.29,-520.2,-190.65,0.0,3.0,1.4,0.92,0.58,0.49,0.88,1.12,7.0,0.42487039901363,-1.6534602889704744,0.7179575592334501,0.4999596403193816,-0.3641007145434893,1,0,0,0,0.0
혜산에스티(주),77970,2018,-1.71,-4.38,-1.26,-2.68,11.6,5.75,279.13,275.67,28.68,-64.28,2.67,8.43,26.38,0.17,0.16,0.09,3.97,3.97,9.7,1.97,-0.8805577008455917,-22.64045001526374,-22.64,-74.2953,1.14,-65.99,-2.48,443.78,4.71,168.61,10.04,0.91,46.34,0.4694720700697226,2.71,2.31,16.58,1.75,0.41,0.52,1.99,14.0,0.1166650225083761,2.2026444869979778,10.372347889198016,0.5266397765263138,-0.4497794422728364,1,0,0,0,0.0
(주)에스앤에스,91983,2022,12.43,16.53,6.73,8.23,170.12,130.68,118.04,105.37,40.72,33.88,28.55,82.21,45.86,3.79,2.09,2.09,8.49,8.06,8.32,0.46,-0.1756406821843254,45.21820761439284,45.22,57.96,5.78,-21.26,5.45,2128.22,7.04,69.42,8.6,24.26,50.02,0.8182476329173375,2.89,1.61,8.29,1.0,0.97,4.73,1.22,14.0,0.0975274920054051,2.172240911483472,3.9425675740351833,0.0969852868177918,-0.0494107229774264,1,0,0,0,0.0
(주)퍼스카,96099,2022,-17.39,-19.41,-6.89,-10.97,130.36,68.93,65.52,62.79,35.47,11.52,6.11,49.45,60.42,9.72,10.42,9.01,3.36,2.5,3.65,0.2,-0.2126038995193743,19.899991553166988,19.9,19.46,20.33,-2.85,-8.15,5131.6,14.67,382.8,23.37,38.57,48.08,0.6275633821538624,4.06,2.28,15.68,1.16,0.68,1.36,1.38,16.0,0.3827217824579102,11.485265127885215,0.3465808062987332,3.5545440211630943,-0.9992755202427082,1,0,0,0,0.0
