회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
동국상선주식회사,39343,2014,-10.49,-49.57,-10.18,-44.12,44.77,44.77,3304.57,2737.1,20.53,-44.41,1.94,35.99,2.94,8.81,0.25,1.07,-1.18,-1.84,-8.22,-1.1,65.76,-5.432682689273984,-5.43,-12.42,-0.99,-17.71,-1.79,1715.38,20.33,40.76,88.13,1.22,8.44,0.2306943632754411,1.84,0.6,0.46,0.24,0.22,0.36,0.6,41.0,1,0,0,0,1.0
주식회사다원에이앤씨,83724,2019,-7.68,-16.67,-6.9,-3.91,109.98,17.87,879.42,877.61,41.39,8.94,5.5,98.55,10.21,-13.16,-1.26,-0.81,0.98,0.96,0.62,0.34,-78.6,-22.85132917632088,-22.85,-23.18,8.46,3.42,50.92,615.12,4.98,2748.44,2.82,-28.9,25.06,1.7661796070968832,10.68,5.78,1173.19,1.55,1.54,126.47,1.56,9.0,1,0,0,0,1.0
주식회사한국필름,48729,2014,-17.94,-20.47,-7.24,-13.39,173.67,124.13,67.71,64.1,35.38,28.15,24.15,66.37,59.63,-35.32,-30.97,-47.3,1.84,1.7,3.58,2.75,-106.74,-21.53286448750795,-21.53,23.19,-54.29,-18.61,-0.91,-3528.38,-15.46,-79.72,-28.6,0.0,0.0,0.5407452036120682,1.91,1.22,2.78,0.65,0.48,1.01,0.9,51.0,1,0,0,0,1.0
신화전선(주),58765,2014,-0.14,-0.24,-0.09,-0.05,76.09,42.49,168.46,147.37,36.34,-13.12,0.01,41.77,37.25,1.99,1.51,0.46,1.64,1.06,0.66,0.74,0.1299999999999999,0.9169272270052712,0.92,-2.4,3.44,-3.28,28.55,1143.65,8.98,144.44,5.61,8.18,46.19,1.5997179309185203,7.37,6.38,28.94,3.3,1.61,2.79,3.78,37.0,1,0,0,0,1.0
주식회사바이오숲,73070,2016,-214.51,-354.31,-29.69,-21.82,146.53,124.61,16.07,9.46,8.38,3.79,32.08,11.94,86.16,-37.39,-63.13,-21.36,-22.35,-22.56,-17.51,0.09,-11.19,-10.18800516823958,-10.19,-78.83,60.33,1652.86,7300.64,-840.34,-15.65,-117.32,-11.5,0.0,0.0,1.3608729125005448,58.07,4.54,20.13,2.95,1.29,1.9,3.98,14.0,1,0,0,0,1.0
하베스트주식회사농업회사법인,30774,2014,-7.12,-7.26,-6.84,-472.5,104.9,0.0,2414.85,2377.61,94.23,4.63,0.0,99.17,3.98,-93.15,-6.88,-479.03,-4.86,-4.86,-338.59,184.05,-40.00000000000001,-1.6184513241375067,-1.62,-1.33,-27.12,1789.47,3.96,-29.44,-0.17,-20.78,-11.89,0.0,0.0,0.0144723334146836,900.07,67.85,1.78,0.01,0.01,1.47,0.01,24.0,1,0,0,0,1.0
주식회사리드파워,77157,2017,-7.83,-8.15,-7.72,-137.81,52.93,26.46,6891.1,789.56,94.78,-5.32,2.06,5.98,1.43,-151.61,-9.02,-160.01,-7.52,-7.52,-133.51,29.39,-72.87000000000002,1.1322240470274652,1.13,74.71,-1.51,790.19,-2.78,-29.26,-0.29,-0.38,-5.23,0.0,0.0,0.0560219603041134,4.3,2.16,0.07,0.06,0.06,0.06,1.19,12.0,1,0,0,0,1.0
(주)케이엠에이치신라레저,14955,2014,3.0,3.69,1.29,22.51,2.79,2.64,75.34,54.04,34.93,-29.96,2.17,0.86,57.03,-4.5,-2.1,-32.72,-1.52,-1.53,-26.81,15.0,15.16,-0.8696897422547614,-0.87,-26.36,-0.57,-7.31,-0.82,4046.42,2.39,2.73,41.73,-78.41,57.91,0.0572017495446343,282.52,5.9,0.07,0.06,0.06,0.06,5.64,38.0,1,0,0,0,1.0
주식회사스마트골프,85010,2019,-33.89,-38.88,-22.02,-58.47,87.92,73.83,185.62,152.25,56.64,-6.44,6.68,46.87,35.01,-69.17,-31.31,-70.96,-24.43,-24.44,-57.35,7.81,0.0,0.0,30.19,-27.4,333.4,-15.62,1038.49,-715.4,-7.9,-19.69,-20.99,0.0,0.0,0.0,1.4,0.78,1.73,0.44,0.43,1.15,0.68,10.0,1,0,0,0,1.0
대성특수강관(주),48844,2014,-7.13,-8.13,-4.7,-4.36,76.86,65.56,192.5,175.42,57.77,-13.88,0.88,46.1,34.19,7.62,2.79,2.13,6.54,5.61,4.71,1.71,0.9000000000000004,24.05019064045482,24.05,29.48,19.75,19.27,14.04,1342.51,6.73,15.35,6.25,34.05,83.83,1.0759475222896158,4.74,3.22,2.62,1.31,1.19,2.18,2.63,27.0,1,0,0,0,1.0
에스비신일주식회사,87001,2019,1.13,1.33,0.95,1.55,126.71,84.11,548.93,163.05,71.56,6.71,32.14,31.84,15.41,-45.19,-9.37,-14.66,-6.29,-6.35,-10.73,3.32,-7.399999999999999,-6.848889017728673,-6.85,-3.08,-8.51,11.95,-7.89,1306.08,9.84,14.85,16.03,-91.41,29.01,0.6138302904086252,7.83,2.85,0.89,0.64,0.59,0.86,1.9,41.0,1,0,0,0,1.0
임고개발주식회사,69028,2015,-1.59,-4.26,-1.32,-19.58,8.24,8.21,479.0,138.26,30.98,-21.91,2.7,1.97,17.27,-23.48,-2.55,-36.24,-0.84,-0.9,-12.94,24.25,4.620000000000001,5.438785330371241,5.44,70.64,4.64,20.66,4.08,3617.81,2.28,2.36,33.85,-107.05,62.12,0.067378363095901,77.13,4.34,0.07,0.07,0.07,0.07,4.32,11.0,1,0,0,0,1.0
주식회사동보,87129,2019,-0.64,-0.69,-0.63,-34.7,5.2,5.2,6273.3,2122.21,91.36,-31.57,1.53,1.73,1.57,-317.92,-4.49,-234.99,-0.65,-0.65,-35.15,180.36,-98.39,6.480045061202466,6.48,27.08,6.18,-46.65,0.9,-36.01,-0.19,-0.21,-10.44,0.0,0.0,0.0180512379278011,0.0,1.17,0.02,0.02,0.02,0.02,1.17,7.0,1,0,0,0,1.0
(주)케이티앤씨,19246,2015,-4.73,-6.55,-3.2,-10.38,62.13,44.23,208.08,207.91,48.81,-25.56,0.12,41.93,32.46,7.32,2.61,7.15,2.59,2.52,7.61,7.07,27.01,16.01305881041636,16.01,13.87,17.61,37.65,22.25,6647.97,7.5,21.66,24.33,29.38,75.87,0.3081356365401367,1.41,1.1,0.78,0.37,0.33,0.57,0.78,27.0,1,0,0,0,1.0
남동전동기(주),46648,2014,-2.66,-2.86,-1.53,-5.08,43.05,25.14,135.59,122.8,53.39,-29.69,1.2,22.44,42.45,-9.81,-4.61,-14.54,-2.25,-2.68,-8.92,5.17,-10.59,-0.5415080252556803,-0.54,-9.27,2.3,-23.21,-1.96,370.53,2.26,3.31,7.51,-193.52,-18.31,0.3010777220052446,3.5,2.18,0.44,0.32,0.3,0.39,1.28,33.0,1,0,0,0,1.0
농업회사법인주식회사함박재황칠농장,72812,2018,-17.99,-21.27,-17.94,-1016.62,14.34,10.45,37207.9,33779.11,84.37,-77.56,0.06,12.98,0.27,-187.33,-8.42,-449.27,-10.36,-10.36,-560.75,357.84,-32.860000000000014,9.77361389508437,9.77,42.2,6.16,-66.47,10.39,1059.83,4.09,4.8,231.95,-193.69,31.02,0.0176490064715946,5.52,0.21,0.02,0.02,0.02,0.02,0.16,11.0,1,0,0,0,1.0
(주)준영,73011,2016,-13.56,-46.9,-10.95,-2.97,132.97,128.36,419.49,341.49,23.35,21.67,11.2,87.41,19.25,19.32,3.84,0.9,13.64,13.35,3.41,0.57,-49.13,13.597776244037526,13.6,15.26,3.25,2.42,-2.61,3287.38,18.79,490.4,5.1,17.64,67.47,3.683777663241163,6.55,4.7,94.86,4.26,3.92,29.73,4.51,26.0,1,0,0,0,1.0
(주)대아울릉리조트,43442,2016,-2.84,-3.1,-1.72,-20.14,3.46,3.46,154.19,150.14,55.47,-57.02,0.12,2.04,39.34,-8.53,-3.47,-41.05,-1.23,-1.24,-14.7,26.22,3.76,-1.9106310035522065,-1.91,38.93,-2.51,14.07,-2.5,1155.42,5.38,5.49,62.98,-65.17,34.57,0.0854296568314723,15.38,4.86,0.09,0.08,0.08,0.09,4.86,38.0,1,0,0,0,1.0
(주)더블유피컴퍼니,83403,2018,-4.52,-5.63,-4.06,-7.02,97.4,33.73,887.59,817.06,72.1,-2.15,1.62,80.58,10.13,8.86,1.23,1.62,26.02,4.58,7.95,-24.69,-93.07,-0.7873625669941299,-0.79,13.63,-35.01,15.78,-45.3,-652.04,-7.3,-1018815.63,-12.63,0.0,0.0,0.5779475402700147,6.21,1.53,57040.91,0.76,0.58,2.34,0.76,10.0,1,0,0,0,1.0
(주)에스엠케이티앤아이,48857,2017,-9.19,-11.66,-5.36,-6.14,185.71,83.06,140.14,61.01,45.99,21.78,4.22,47.18,41.64,3.33,2.16,1.54,4.88,4.06,4.49,3.98,55.0,7.4982394852286305,7.5,21.72,-2.66,-0.62,-33.01,29841.28,21.43,414.78,24.55,6.27,62.55,0.8731354023846026,15.96,5.04,13.52,1.4,0.9,1.63,2.03,24.0,1,0,0,0,1.0
삼성메디코스주식회사,77606,2017,-82.71,-120.66,-15.33,-87.35,75.67,57.58,22.75,21.71,12.71,-4.3,8.83,13.38,81.46,-85.61,-23.05,-138.98,-17.75,-17.96,-111.58,10.7,-85.61,-15.312708380531292,-15.31,-33.07,-11.69,102.48,-6.26,-966.59,-7.04,-8.73,-40.12,0.0,0.0,0.1755114999613154,4.07,1.57,0.21,0.17,0.16,0.19,1.05,9.0,1,0,0,0,1.0
(주)동백섬마리나,66285,2014,-8.31,-8.66,-9.11,-136.37,13.16,13.16,0.0,0.0,105.2,-29.85,10.56,4.52,0.0,0.0,-6.62,-64.89,-0.13,-0.14,-1.6,62.54,0.0,85.19267510169576,85.19,154.8,82.83,210.39,83.02,669.18,2.32,2.43,34.77,-186.65,65.28,0.0668243701535585,98.38,2.12,0.09,0.1,0.09,0.09,2.12,17.0,1,0,0,0,1.0
케이티이(주),81102,2018,-45.69,-51.27,-44.42,-1050.67,209.37,92.07,3497.12,1694.43,86.63,51.52,17.25,98.62,2.78,-114.25,-8.54,-175.23,-5.91,-5.91,-122.01,55.72,-130.74,34.35454440052336,34.35,34.01,64.89,0.0,0.0,-426.81,-2.5,-1895.59,-59.11,0.0,0.0,0.0422730942457512,0.0,0.1,64.14,0.05,0.05,3.82,0.05,8.0,1,0,0,0,1.0
(주)협화,10502,2014,-11.33,-16.97,-8.76,-9.5,98.02,40.61,341.67,324.97,51.62,-1.46,0.21,72.12,22.64,-7.65,-1.86,-1.95,0.71,0.57,0.6,3.14,-14.44,3.905350422763449,3.91,6.14,-1.46,6.32,-0.74,4454.22,5.76,22.23,6.24,-31.26,49.28,0.9225756599888972,4.6,3.14,3.4,0.95,0.94,3.28,1.32,52.0,1,0,0,0,1.0
(주)에스에이치글로벌,46953,2017,-9.44,-14.67,-8.63,-12.75,47.05,44.28,1070.97,770.53,58.84,-34.84,0.36,30.96,8.54,-119.28,-42.19,-42.0,-23.34,-24.26,-42.84,1.81,-116.77,-28.102973879176123,-28.1,-54.88,-2.02,9.47,5.19,-7900.01,-10.6,-65.13,-15.66,0.0,0.0,0.677054226200224,5.09,1.41,3.67,1.0,0.57,0.97,1.36,20.0,1,0,0,0,1.0
(주)중선아이티씨,85709,2021,-30.8,-56.35,-19.78,-17.34,131.24,131.24,179.66,175.86,35.11,19.64,1.22,82.53,35.76,-16.13,-7.85,-5.5,-4.98,-5.63,-4.6,0.78,-5.919999999999998,15.724420168252212,15.72,21.72,-6.13,-14.67,-1.23,1010.8,4.02,948.85,3.53,-155.95,-101.34,1.140625208303346,1.74,1.52,267.4,1.43,1.22,6.32,1.52,40.0,1,0,0,0,1.0
(주)위례건설,76680,2017,-19.87,-23.86,-18.2,-17.94,111.77,84.77,1087.2,1059.65,76.27,10.5,10.37,99.76,8.42,872.59,15.27,13.51,26.92,26.9,23.79,8.25,872.59,25.7871223319008,25.79,26.51,-62.92,137.24,-26.23,7060.17,26.28,12965.15,25.9,52.15,95.72,1.0145780111790783,0.0,1.94,424.98,1.13,1.13,228.79,1.14,17.0,1,0,0,0,1.0
한국기전금속(주),76397,2017,-1.44,-1.56,-1.24,-3.14,69.15,51.58,602.23,208.85,79.34,-9.18,0.06,20.56,14.24,0.75,0.15,0.33,3.26,2.15,5.51,5.95,-11.46,-1.6144992805582663,-1.61,35.08,-8.08,2.9,0.09,1320.43,9.59,13.55,24.33,1.36,74.01,0.3942035326499057,3.11,2.81,0.56,0.44,0.39,0.48,2.2,27.0,1,0,0,0,1.0
주식회사손씨앤아이,30362,2022,-3.67,-3.7,-2.46,-32.62,1.21,1.21,204.67,100.49,66.49,-32.59,0.51,0.4,32.82,-5.46,-67.43,-29.13,-0.42,-1.2,-16.13,14.49,0.0,0.0,-2.57,-78.89,-1.14,-37.62,-1.23,158.45,0.47,29.92,6.25,-465.85,-174.64,0.0,28.2,6.61,4.76,2.31,0.07,0.08,6.61,24.0,1,0,0,0,1.0
알이씨주식회사,72208,2016,1.51,2.16,1.87,2.02,54.38,42.04,0.0,0.0,86.66,-30.21,0.03,36.02,0.0,0.0,-15.98,-18.11,-12.54,-12.54,-14.28,4.18,0.0,-9.3553209465671,-9.36,2.19,-14.78,-26.03,-14.53,350.38,4.24,6.67,4.59,-394.36,-24.94,0.9237698327161404,36.48,3.39,1.34,0.88,0.88,1.33,2.59,20.0,1,0,0,0,1.0
롱샴코리아주식회사,51439,2015,5.71,18.33,4.47,3.08,160.86,73.54,361.09,245.76,24.38,32.44,4.37,85.74,21.69,-52.91,-15.32,-10.76,-12.92,-12.99,-9.13,0.11,-81.46,-3.606138359875352,-3.61,-10.96,91.52,-16.68,77.36,3947.4,21.05,215.14,14.52,-74.11,-35.93,1.4500960838433536,14.76,3.36,18.95,1.42,1.42,13.36,1.59,20.0,1,0,0,0,1.0
주식회사재호식품,77482,2020,-10.49,-13.59,-8.1,-9.87,103.72,37.39,337.84,197.54,59.59,1.68,2.34,46.8,22.84,10.96,2.64,2.89,3.15,3.15,3.48,1.71,3.73,22.990475802370977,22.99,62.68,1.26,5.34,-0.92,3431.34,11.0,21.38,13.4,21.58,56.39,0.8206384716190117,5.79,5.09,1.59,0.91,0.91,1.55,2.17,14.0,1,0,0,0,1.0
한일개발주식회사,78865,2018,-4.71,-5.17,-4.7,-301.77,122.67,3.85,32647.26,11808.87,90.82,8.17,3.24,44.23,0.31,-237.88,-3.35,-208.2,-0.29,-0.29,-17.88,190.2,-310.22,7.048837322262572,7.05,-1.81,15.3,-84.28,14.98,130.07,0.98,1.76,62.78,-331.66,0.0,0.0155655668326618,0.0,0.87,0.03,0.02,0.02,0.03,0.03,10.0,1,0,0,0,1.0
주식회사엠지티앤씨,65033,2014,-9.57,-11.18,-9.68,-2.5,77.27,30.13,0.0,0.0,86.59,-17.7,0.42,60.15,0.0,0.0,7.68,1.74,11.51,11.43,2.62,0.59,0.0,0.0,29.05,58.71,0.66,75.27,-1.26,2257.22,20.47,54.32,5.29,32.88,57.42,0.0,41.65,21.1,10.2,4.41,4.36,9.74,7.89,16.0,1,0,0,0,1.0
(주)용남고속버스라인,53735,2020,4.4,8.05,3.14,4.55,37.94,37.92,250.47,170.25,39.02,-30.15,1.55,18.43,28.53,-42.03,-36.35,-21.99,-14.65,-15.15,-22.61,1.62,-34.36,-5.745673004351678,-5.75,17.74,-9.81,-38.42,9.3,-323.52,-1.61,-6.92,-2.33,0.0,0.0,0.6904196511564871,54.19,4.07,3.1,1.65,0.67,0.8,4.05,18.0,1,0,0,0,1.0
보광개발(주),14767,2014,-0.12,-2.12,-0.07,-1.27,37.27,37.16,139.56,23.56,3.3,-6.17,10.92,3.67,41.74,-1.88,-0.81,-14.44,-0.66,-0.73,-13.18,1.04,0.8600000000000003,1.3742650200510311,1.37,51.87,0.11,0.53,0.13,3727.85,2.64,2.84,48.07,-30.03,49.66,0.0549738799488822,1922.23,1.81,0.06,0.06,0.06,0.06,1.81,35.0,1,0,0,0,1.0
(주)미로,87170,2022,-10.39,-11.72,-9.14,-13.74,55.85,36.49,730.81,602.96,77.99,-32.04,5.47,40.53,12.04,-36.94,-5.76,-8.07,-5.24,-5.25,-8.02,4.66,21.410000000000004,-3.0169788220353344,-3.02,-9.18,1.68,27.81,-2.7,1471.61,4.94,11.18,7.43,-108.71,-31.98,0.6652103176647972,4.38,2.38,1.48,0.71,0.66,1.13,1.56,10.0,1,0,0,0,1.0
주식회사리텍,73568,2022,-5.68,-6.06,-3.95,-10.86,44.33,21.94,227.42,197.59,65.16,-33.6,1.84,26.75,30.54,-6.83,-2.79,-5.95,-3.4,-3.59,-9.6,3.85,-2.74,6.238210805518048,6.24,30.49,-0.51,-6.95,3.75,2119.81,7.46,11.48,20.55,-28.95,30.38,0.3633136298868412,8.5,3.7,0.57,0.47,0.37,0.49,1.54,23.0,1,0,0,0,1.0
(주)효원상조,59841,2014,1.88,60.38,2.52,18.26,95.16,90.99,0.0,0.0,4.18,-0.35,27.01,6.8,0.0,0.0,-5.63,-13.93,-2.91,-3.0,-20.31,0.93,0.0,14.655631473525524,14.66,-47.49,25.49,9.21,-13.96,2214.82,3.25,61.55,23.53,-59.2,-24.32,0.1382724058428661,22.37,1.45,2.35,0.4,0.15,0.17,1.4,20.0,1,0,0,0,1.0
우신공업(주),67169,2017,-1.93,-2.65,-1.19,-1.61,53.41,41.18,159.04,136.26,44.83,-24.5,2.33,28.1,38.6,-8.64,-3.51,-4.54,-1.59,-1.87,-2.43,1.55,-2.2700000000000005,9.150228451172111,9.15,41.05,0.29,-7.5,0.25,1041.91,6.87,9.7,9.33,-48.61,44.39,0.7364093997470185,7.68,4.03,1.04,0.77,0.77,1.03,3.07,36.0,1,0,0,0,1.0
주식회사명진산업,23545,2019,-2.49,-3.03,-2.46,-2.59,29.59,18.15,8554.29,6358.92,81.34,-51.73,0.01,21.74,1.16,-93.29,-2.03,-2.13,0.92,0.92,0.97,3.27,-9.320000000000007,0.7777362377897519,0.78,14.98,-2.57,-16.58,-2.48,1910.5,7.19,9.21,7.57,-28.11,66.63,0.9491387759806416,8.94,7.46,1.2,0.95,0.95,1.2,4.67,46.0,1,0,0,0,1.0
(주)지피아이,76890,2020,-35.94,-54.24,-32.63,-32.45,103.13,61.75,985.23,694.5,60.16,2.0,9.57,66.0,9.21,0.0,-5.3,-4.77,-2.51,-2.55,-2.31,0.89,0.0,21.08152943599276,21.08,-0.49,109.01,73.46,107.83,29.9,0.1,0.33,0.1,-4601.78,-3265.1,1.005522114537457,2.95,2.56,4.18,1.11,1.1,4.0,1.52,13.0,1,0,0,0,1.0
(주)트라움종합건설,76327,2019,-9.86,-16.39,-8.77,-24.82,276.92,113.6,804.13,322.23,53.51,63.05,0.46,98.69,11.06,29.94,3.87,9.04,7.11,6.52,15.31,6.37,24.49,51.52863699926077,51.53,52.34,7.98,45.12,-74.27,2660.31,9.64,17360.98,27.3,33.11,83.43,0.3532813541838626,2.53,1.12,260.3,0.43,0.43,28.09,0.43,10.0,1,0,0,0,1.0
주식회사세종홀딩스,82983,2018,-0.9,-1.01,-0.49,-10.46,4.95,4.95,121.87,105.6,48.85,-45.24,0.16,2.35,45.07,0.13,0.06,1.28,2.08,2.08,44.35,43.84,0.0,0.0,-0.7,-9.36,-0.47,241.76,-0.15,842.22,3.25,3.34,69.17,1.85,99.17,0.0,3.94,1.9,0.05,0.05,0.05,0.05,1.9,8.0,1,0,0,0,1.0
주식회사피케이아이,61055,2019,-3.9,-4.78,-2.53,-3.83,88.12,20.38,185.06,155.74,52.98,-6.49,1.36,48.15,35.08,-13.78,-5.26,-7.84,-2.96,-3.01,-4.52,2.32,-15.92,1.002397358556257,1.0,-11.77,16.68,-42.14,16.33,752.38,2.67,5.54,4.03,-194.71,-84.55,0.6622130037576707,20.43,4.36,1.48,0.67,0.67,1.38,1.29,19.0,1,0,0,0,1.0
주식회사동해리조트,56675,2014,-0.79,-1.4,-0.65,-119.15,2.24,2.24,472.87,291.53,46.62,-49.75,0.5,1.14,17.46,-19.76,-4.0,-700.95,-0.73,-0.73,-133.58,567.45,-3.09,1.254305572505702,1.25,-8.81,1.38,0.0,-0.6,-4.64,-0.03,-0.04,-5.69,0.0,0.0,0.0054609587957943,3.12,0.46,0.01,0.01,0.01,0.01,0.46,27.0,1,0,0,0,1.0
주식회사양지리치빌,91474,2020,-0.92,-0.94,-0.55,-30.24,1.43,1.43,148.75,73.95,58.76,-29.3,0.56,0.43,40.2,-3.51,-1.49,-78.56,0.18,0.17,9.08,88.8,0.0,0.0,5.77,-41.19,6.13,-34.44,8.62,230.04,1.29,1.3,70.64,-111.21,58.62,0.0,8.23,3.18,0.02,0.02,0.02,0.02,3.18,6.0,1,0,0,0,1.0
대라주택건설(주),78939,2018,-10.66,-44.93,-9.61,-97.58,438.49,417.6,922.2,101.15,21.4,33.49,124.09,43.39,9.78,1.84,0.17,1.81,0.29,-0.05,-0.52,-3.41,-57.44,-6.388134614167247,-6.39,3.76,9.52,-65.08,-1.76,1337.71,1.13,137.18,11.48,15.8,0.87,0.0985340506905953,0.99,0.25,11.85,0.1,0.1,7.73,0.23,13.0,1,0,0,0,1.0
강토중공업(주),78726,2017,-1.71,-2.5,-1.29,-2.16,87.51,28.94,303.13,174.19,51.43,-5.4,2.08,37.81,24.81,1.08,0.3,0.45,2.74,2.74,4.26,3.3,-5.29,16.635869710335673,16.64,39.68,6.0,99.15,4.54,1931.82,11.46,21.22,19.2,2.33,60.73,0.596796092913697,6.77,4.25,1.04,0.66,0.64,0.99,1.84,21.0,1,0,0,0,1.0
주식회사프로맥,69991,2015,-3.52,-4.35,-3.14,-2.2,45.54,40.3,822.04,471.1,72.21,-27.83,1.98,23.27,10.85,-88.65,-19.02,-9.41,-8.59,-8.78,-6.12,2.59,-119.25,0.9050618990502228,0.91,7.29,-0.88,9.27,-1.44,-706.62,-3.41,-7.28,-2.39,0.0,0.0,1.426641179701678,51.47,7.52,3.02,2.02,1.43,1.85,6.35,24.0,1,0,0,0,1.0
모카몰드(주),57254,2014,-0.99,-2.64,-0.88,-1.83,59.26,59.26,814.17,744.18,33.3,-33.16,0.25,48.24,10.94,-156.31,-21.47,-38.33,-19.72,-19.78,-37.57,1.78,-166.38,20.712330572659216,20.71,7.89,35.75,-34.5,42.19,-4297.64,-10.07,-22.4,-20.92,0.0,0.0,0.481291702260359,1.16,1.04,1.26,0.56,0.53,1.07,1.04,15.0,1,0,0,0,1.0
(주)대원씨앤엠,86472,2020,-6.26,-7.76,-5.8,-14.47,41.74,36.87,1265.94,263.53,74.76,-11.24,0.41,8.05,7.32,-77.9,-9.45,-23.29,0.88,0.86,2.15,25.48,-37.510000000000005,-0.6076913426620162,-0.61,-7.57,0.05,11.93,0.16,2831.87,4.43,8.99,11.06,-210.66,43.0,0.4010282037716003,6.49,5.36,0.81,0.41,0.4,0.44,4.78,6.0,1,0,0,0,1.0
(주)보양,46257,2022,-7.98,-10.18,-7.59,-9.14,61.65,14.06,1937.74,1732.31,74.56,-32.6,0.82,52.41,4.91,87.8,3.12,3.61,-0.81,-0.81,-0.94,4.26,245.55,8.77482991663404,8.77,11.41,6.01,19.28,3.5,2299.51,17.33,40.73,20.87,17.27,62.13,0.8304671123482192,13.04,7.05,1.99,0.87,0.87,1.8,1.67,35.0,1,0,0,0,1.0
씨네플랜,25128,2020,-5.32,-6.47,-2.64,-53.13,9.23,9.21,98.05,83.37,40.71,-38.21,0.08,3.89,50.49,-5.0,-2.57,-52.2,-1.35,-1.54,-31.25,12.25,-5.36,-1.6673076137116078,-1.67,-9.17,-1.34,-58.22,-1.34,631.21,1.79,1.86,36.09,-144.64,-13.76,0.0496177599121101,10.21,1.23,0.05,0.05,0.05,0.05,1.22,31.0,1,0,0,0,1.0
남흥건설주식회사,13401,2019,-9.31,-17.42,-8.24,-7.69,134.66,51.27,772.8,436.64,47.32,17.34,2.47,67.37,11.46,8.92,1.1,0.91,5.76,5.48,4.86,1.0,96.51,10.581666107443889,10.58,17.55,-1.48,9.6,-2.05,3494.27,4.54,17.55,4.24,21.56,64.66,1.0720804685936278,8.66,3.85,4.1,1.21,1.13,3.26,1.72,55.0,1,0,0,0,1.0
주식회사세안,26742,2017,-6.1,-8.43,-3.35,-4.15,159.04,77.59,121.67,64.09,39.76,17.07,19.27,45.98,45.11,-10.3,-5.04,-6.07,-3.93,-4.01,-5.06,1.19,0.0,0.0,-3.65,-11.8,4.58,8.73,3.56,1053.99,2.05,4.39,2.53,-239.6,-126.46,0.0,4.83,3.11,1.62,0.83,0.79,1.53,1.65,36.0,1,0,0,0,1.0
주식회사선양대야개발,67772,2014,-7.72,-8.4,-6.71,-762.67,0.73,0.73,664.93,663.91,79.85,-86.16,0.02,0.63,13.07,-50.35,-9.02,-1000.26,-2.7,-2.81,-314.83,653.68,49.51,2.725635480203331,2.73,179.88,2.31,82.42,2.3,-1539.85,-2.46,-2.54,-279.54,0.0,0.0,0.0087935161383301,3.29,2.04,0.01,0.01,0.01,0.01,2.04,12.0,1,0,0,0,1.0
주식회사한빛주택종합건설,100145,2022,-14.33,-67.33,-14.3,-639.14,359.77,64.56,50708.16,14114.33,21.24,72.16,15.18,99.94,0.2,-134.12,-0.81,-35.82,0.26,0.08,3.35,41.25,-134.42000000000002,3.2335404013926663,3.23,3.24,-1.62,-92.24,0.0,171.79,0.96,0.0,43.09,-83.11,32.33,0.0223767887897475,0.33,0.14,0.0,0.02,0.02,39.54,0.02,4.0,1,0,0,0,1.0
삼성다이나에이치백(주),14334,2014,-1.81,-2.13,-1.48,-1.95,56.42,33.53,447.78,308.23,69.52,-24.52,1.4,31.75,18.26,4.22,0.87,0.99,3.67,3.5,4.55,4.25,32.14,1.7217580790023197,1.72,2.13,1.53,-6.83,0.35,12121.05,23.04,44.62,30.26,3.27,37.27,0.7614004029951444,6.81,4.05,1.42,0.88,0.77,1.12,2.42,45.0,1,0,0,0,1.0
주식회사에너지프라자,44200,2020,2.04,65.5,2.01,0.67,72.27,63.09,5644.09,5519.15,3.06,-26.65,2.28,69.44,1.74,34.05,0.53,0.18,-0.75,-0.78,-0.27,-0.01,0.0,0.0,-5.94,-13.8,18.64,-3.1,-8.09,6877.71,26.32,194.2,8.76,2.06,46.41,0.0,4.95,4.54,21.24,2.92,2.91,10.67,4.01,20.0,1,0,0,0,1.0
(주)돈트써멀솔루션,86042,2019,-8.9,-77.72,-7.17,-5.35,101.88,99.13,414.85,414.85,9.22,1.52,2.81,82.09,19.42,22.57,4.5,2.34,2.1,2.09,1.09,0.27,20.58,156.1061618182751,156.11,253.85,13.01,296.39,6.49,1185.42,9.5,77.43,7.1,32.91,61.86,1.3387393301271462,3.33,2.66,11.25,1.93,1.93,7.93,2.54,7.0,1,0,0,0,1.0
(주)케이에이치이엔씨,81013,2018,-14.01,-18.83,-13.84,-361.61,265.0,229.06,8163.29,1186.73,73.51,23.7,15.41,38.06,1.21,29.65,0.55,8.16,1.46,0.91,17.99,23.88,21.28,93.97631439269873,93.98,1681.77,25.35,311.33,16.65,968.81,3.27,5.7,85.32,9.57,75.2,0.038277314214689,0.0,0.22,0.07,0.07,0.05,0.07,0.19,12.0,1,0,0,0,1.0
