회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,비유동비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,매출액총이익률,총자본사업이익률,총자본정상영업이익률,자기자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,자기자본배율,유형자산증가율,재고자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,자기자본회전률,경영자본회전률,총자본회전률,비유동자산회전률,순운전자본회전률,유동자산회전률,영업년수,상장년수,기업수명주기,부실판단
(주)코썬바이오,204990,2018,-87,-223,-15,-103,363,329,74,21,13,7,28,41,39,83,-70.79,-65.58,-624.9,33.87,-24.78,-24.81,-28.51,-251.7,0.76,-64.35000000000001,-48.82595777973265,-48.83,-47.99,-49.34,-62.82,343,-7.75,-4.67,-53300,-81,-794,-559,0,0.1455860532058283,0.35,0,1,0,0,0,0,0,0,18.0,8.0,쇠퇴기,1.0
(주)코아스,71950,2017,-2,-4,-1,-1,78,36,175,234,204,25,-14,2,48,30,-3.12,-0.77,-0.49,32.23,0.89,0.85,2.73,0.58,1.29,24.49,2.7825517306679086,2.78,-4.84,10.82,17.46,152,9.11,19.52,15976,20,46,14,-3,1.442607007409597,8.13,6,3,5,2,1,3,1,3,32.0,19.0,도입기,1.0
(주)코엔텍,29960,2022,115,385,21,48,532,531,65,22,11,5,38,339,47,82,24.29,21.4,43.84,58.73,25.01,24.04,29.67,53.57,-1.71,4.969999999999999,7.259836366866769,7.26,7.18,7.33,21.85,682,7.72,4.17,65457,31,71,73,60,0.4335597010619657,9.0,1,1,1,0,0,1,1,1,31.0,20.0,성숙기,0.0
(주)코윈테크,282880,2022,1,2,0,1,172,146,50,84,78,18,31,26,73,54,4.3,3.97,4.95,16.75,5.88,5.58,9.7,7.35,1.04,-1.1800000000000006,84.4333088022338,84.43,109.1,39.67,89.14,2574,48.03,232.99,40644,12,68,20,24,0.5850690252598505,5.32,1,4,1,1,1,3,1,1,26.0,5.0,성장기,0.0
(주)코이즈,121850,2016,20,25,9,16,115,77,105,84,69,36,5,30,43,54,5.24,2.99,4.76,17.51,1.57,1.41,2.78,2.52,1.26,13.81,-5.314868362323319,-5.31,1.55,-9.92,20.9,600,-29.1,74.45,11706,21,51,37,13,0.572442148778989,5.13,2,1,1,1,1,1,1,1,18.0,12.0,성숙기,1.0
(주)코퍼스코리아,322780,2022,12,19,8,39,73,52,156,195,189,44,-17,22,47,34,-2.97,-1.18,-4.89,54.06,7.36,7.33,18.92,31.18,8.77,-21.58,29.060996301537028,29.06,20.1,38.22,-13.56,1314,-1.94,2455.71,14602,10,3659,50,-10,0.2086165413748199,3.13,1,73,1,0,0,0,0,0,5.0,5.0,성장기,0.0
(주)퀀타매트릭스,317690,2022,-276,-986,-35,-1228,871,824,24,14,10,4,70,49,79,87,-39.15,-35.75,-1495.97,43.73,-35.1,-36.61,-40.74,-1556.68,-51.3,-7.859999999999999,-28.4939797787963,-28.49,-34.87,11.74,133.9,484,-11.94,40.01,-6519,-14,-154,-507,0,0.0282020442882106,7.15,0,0,0,0,0,0,0,0,14.0,4.0,쇠퇴기,1.0
(주)큐로컴,40350,2018,-19,-27,-7,-45,33,29,140,55,47,25,-20,10,10,65,-34.81,-124.12,-208.56,19.87,-8.98,-9.93,-15.43,-75.58,11.18,-7.840000000000003,-20.1002764391656,-20.1,-46.64,-15.48,9.71,118,1573.42,54.52,-16945,-18,-1302,-122,0,0.1479574206041973,11.71,1,5,0,1,0,0,0,1,27.0,22.0,쇠퇴기,1.0
(주)큐로홀딩스,51780,2014,-1,-1,-1,-3,14,7,221,138,124,51,-45,2,7,42,-17.99,-5.78,-23.04,28.97,-0.1,-0.1,-0.3,-0.57,32.49,0.91,0.576634560660804,0.58,-11.7,1.7,-16.64,135,-37.76,-3.91,3485,5,481,27,-87,0.1708638673264515,5.33,4,14,1,0,0,0,0,2,37.0,23.0,성숙기,1.0
(주)큐리언트,115180,2018,-348,0,-31,0,1137,1137,2,10,9,0,89,197,98,91,-60.87,-56.23,0.0,0.0,-55.7,-56.69,-61.88,0.0,0.0,1.8700000000000043,175.51845268946596,175.52,178.98,68.44,0.0,815,-38.93,0.0,-13859,-32,-21668,0,0,0.0,0.0,0,0,0,0,0,0,0,0,16.0,8.0,도입기,1.0
(주)큐에스아이,66310,2022,143,1340,8,30,1102,761,68,6,3,1,32,280,35,95,9.03,13.32,30.87,31.63,3.69,2.21,2.38,8.13,-5.31,6.6,6.365635144149162,6.37,-12.93,21.09,-22.74,1753,-5.22,6.4,17943,21,109,79,39,0.2639820724167521,4.57,1,1,0,0,0,0,1,1,24.0,18.0,성숙기,0.0
(주)크린앤사이언스,45520,2022,9,11,6,7,119,77,183,248,138,57,8,9,47,29,-46.33,-17.18,-18.95,5.99,-9.96,-10.27,-30.98,-12.67,1.2,-29.54,-19.722429180785088,-19.72,-23.23,-16.28,-29.28,745,-26.6,-12.54,3387,4,10,4,-481,0.9102092896345176,5.52,3,2,2,1,1,2,1,2,45.0,24.0,성장기,0.0
(주)클라우드에어,36170,2020,1,3,0,1,441,433,31,25,21,7,58,391,75,80,-13.4,-15.12,-85.2,18.51,0.18,-0.96,-1.15,-7.31,9.0,3.389999999999999,2.9141479880665555,2.91,46.3,-46.19,0.63,187,-3.85,-9.27,-6052,-6,-47,-45,0,0.1290022191092002,5.47,0,1,0,0,0,0,0,0,31.0,25.0,쇠퇴기,1.0
(주)클래시스,214150,2022,45,67,14,32,408,343,80,44,16,20,34,72,45,69,38.33,38.21,53.16,76.28,25.43,25.15,35.02,48.57,1.3,7.859999999999999,53.16218025664712,53.16,102.06,28.19,40.96,3544,29.16,42.1,124500,38,119,88,61,0.4278771549202267,32.89,2,2,1,1,1,1,1,1,9.0,9.0,성장기,0.0
(주)클리노믹스,352770,2022,-11,-21,-5,-21,142,134,85,83,69,24,16,23,54,55,-18.25,-11.74,-44.34,35.69,-10.22,-10.8,-19.29,-46.72,10.62,-50.43,-5.345147947146304,-5.35,-30.0,59.82,-58.35,3887,54.34,72.5,7952,8,32,34,-129,0.2377158567903572,0.81,0,1,0,0,0,1,0,0,13.0,4.0,도입기,1.0
(주)타이거일렉,219130,2022,20,34,5,6,227,148,69,31,27,14,27,38,47,76,6.71,5.49,6.18,10.34,5.06,4.33,5.82,5.36,-0.4,0.3799999999999999,2.2528731912289,2.25,16.03,-7.66,15.41,1756,-6.94,13.16,22698,31,72,39,16,0.7991259384532299,6.29,3,2,1,1,1,1,1,2,24.0,9.0,성숙기,0.0
(주)탑코미디어,134580,2018,-58,0,-15,-13,396,294,1,34,34,0,74,66,99,75,5.2,3.86,3.29,21.82,4.25,4.06,5.47,3.47,-0.16,35.43,3.684842493941807,3.68,18.59,-95.92,-5.41,514,-98.43,-34.17,5618,15,8647,13,26,1.150926911523959,3.0,2,21,2,1,1,18,1,1,17.0,11.0,쇠퇴기,1.0
(주)테크엘,64520,2018,-1,-2,-1,-1,66,43,247,413,403,60,-27,9,52,19,-100.99,-35.42,-31.01,-9.8,-26.17,-26.39,-80.43,-24.59,1.96,-56.26,-18.094345602624703,-18.09,-22.42,-12.86,-44.81,46,-5.95,-37.77,-8276,-11,-24,-9,0,1.19175440549903,6.95,3,3,3,1,1,2,1,2,26.0,22.0,도입기,1.0
(주)텔레필드,91440,2018,-5,-8,-3,-4,244,116,67,121,63,33,41,43,70,45,-52.2,-27.36,-42.32,4.64,-20.68,-20.84,-45.36,-35.96,3.05,-54.31,-9.837496092910854,-9.84,-11.59,-5.49,-19.25,489,-1.81,-8.42,-909,-2,-26,-3,0,0.611341832864232,2.65,2,9,1,1,1,2,1,1,24.0,16.0,도입기,1.0
(주)텔콘알에프제약,200230,2018,-36,-50,-5,-17,97,80,100,17,17,11,0,27,14,86,-10.5,-13.96,-26.29,16.48,-3.83,-4.02,-5.42,-13.65,8.21,8.27,-13.283384749099593,-13.28,-50.42,-1.13,38.14,1871,-58.8,30.2,4010,2,71,7,-378,0.3174375766451973,5.2,2,5,0,1,0,0,1,1,25.0,10.0,도입기,1.0
(주)토박스코리아,215480,2022,44,347,10,8,359,208,31,28,27,3,55,24,76,78,13.7,11.49,8.11,59.47,13.32,12.48,16.36,9.74,-0.58,0.6899999999999995,8.385431409186797,8.39,5.81,17.35,41.8,635,32.65,33.09,4609,11,288,9,90,1.2321423675568026,14.9,3,18,2,1,1,6,1,2,9.0,9.0,성숙기,0.0
(주)토탈소프트뱅크,45340,2022,32,341,11,23,374,374,57,53,26,3,46,178,63,66,15.08,10.14,19.04,43.71,10.25,9.32,14.75,18.62,-1.64,-5.24,7.37077174425766,7.37,12.3,-0.05,-1.52,440,-1.45,-31.41,10307,36,115,74,26,0.4832564604734279,7.43,1,2,1,1,1,1,1,1,35.0,22.0,성숙기,0.0
(주)투비소프트,79970,2019,-4,-6,-2,-4,114,112,91,81,79,30,6,18,50,55,-37.84,-29.99,-52.64,42.58,-10.75,-11.26,-20.11,-26.49,2.91,8.589999999999996,-18.521182751884734,-18.52,-13.26,-23.1,-24.37,356,-2.13,-60.19,9030,10,360,22,-238,0.4732986356190124,3.8,1,16,1,1,0,1,0,1,24.0,14.0,성숙기,1.0
(주)티라유텍,322180,2022,-7,-12,-3,-3,125,115,119,101,65,28,8,58,41,50,-26.19,-19.58,-13.0,12.26,-11.86,-11.92,-23.92,-11.87,0.98,12.099999999999998,16.140734477287346,0.0,0.0,0.0,0.0,3120,0.0,0.0,14717,41,391,41,-32,1.00399769975,7.74,3,5,2,2,1,2,1,2,18.0,5.0,도입기,1.0
(주)티로보틱스,117730,2022,-5,-8,-4,-6,103,81,179,263,178,51,1,20,51,28,-4.0,-1.7,-2.31,24.72,-2.49,-2.7,-9.57,-4.12,2.82,33.94,2.007341999532477,2.01,27.9,-15.52,28.57,350,-4.0,-34.48,12874,15,46,23,-10,0.6482258018404143,8.04,2,2,2,1,1,1,1,1,20.0,6.0,성장기,0.0
(주)티비씨,33830,2022,47,1326,3,8,1284,1284,37,6,5,0,60,36,65,94,4.13,4.95,11.6,27.98,4.81,3.17,3.39,9.54,-4.91,0.1100000000000003,1.441723872062317,1.44,5.97,-5.97,-0.84,243,1.73,0.0,23805,18,149,56,21,0.3299972632076292,3.06,1,3,0,0,0,1,0,1,30.0,14.0,쇠퇴기,0.0
(주)티사이언티픽,57680,2014,-12,-18,-5,-4,143,143,101,75,51,28,13,25,42,57,7.98,7.15,4.08,17.98,5.64,5.5,10.17,5.21,1.99,50.08,-7.699936903066279,-9.74,22.74,-24.21,190.28,166,-3.14,-99.16,4656,21,212,19,22,1.1123401500528245,7.1,3,11,2,2,1,2,2,3,26.0,22.0,쇠퇴기,1.0
(주)티앤알바이오팹,246710,2020,-276,-717,-14,-100,3542,3246,12,5,3,2,86,1925,88,95,-15.83,-15.72,-82.36,39.08,-13.93,-14.58,-15.56,-80.95,-3.08,6.889999999999999,79.0673686837475,79.07,87.24,34.68,428.71,884,189.27,743.25,-1623,-3,-99,-24,0,0.1402965581393814,18.89,0,6,0,0,0,1,0,0,11.0,6.0,쇠퇴기,1.0
(주)티앤엘,340570,2022,158,14397,15,21,604,495,55,10,9,0,42,211,50,91,21.53,20.79,25.89,41.93,23.21,22.58,24.78,29.8,-0.79,-2.640000000000001,19.00862907973137,19.01,12.22,26.76,13.47,2376,32.1,52.01,38138,33,74,47,55,0.6972589334542502,7.63,2,2,1,1,1,2,1,1,26.0,4.0,성숙기,0.0
(주)티에스넥스젠,43220,2014,-16,-19,-9,-15,91,88,113,123,121,47,-5,2,49,45,-41.93,-32.14,-31.93,13.12,1.0,0.21,0.47,0.36,5.72,-1.990000000000002,59.55031101577228,0.0,0.0,0.0,0.0,186,0.0,0.0,-3350,-11,-493,-19,0,0.5791496997060989,1.91,1,26,1,1,1,1,1,1,29.0,23.0,도입기,1.0
(주)티에스아이,277880,2022,-7,-18,-6,-9,120,65,125,416,325,32,13,16,76,19,7.34,1.92,2.1,10.18,2.78,2.76,11.48,3.31,3.26,4.34,87.83401805678967,87.83,91.3,77.78,121.01,483,74.58,86.58,19879,9,69,13,16,0.6387857483333254,7.18,2,4,3,1,1,3,1,1,13.0,4.0,성장기,0.0
(주)티에스트릴리온,317240,2022,-13,-16,-10,-11,26,11,317,292,284,64,-53,0,19,26,-60.59,-15.73,-16.18,40.69,-8.69,-8.69,-36.0,-9.24,3.52,-25.6,4.400654486284214,4.4,-22.38,13.68,26.18,189,17.17,-13.88,-2909,-4,-5,-5,0,0.921084598059629,16.0,9,1,4,1,1,1,1,4,5.0,5.0,쇠퇴기,0.0
(주)티엔엔터테인먼트,131100,2015,-1,-1,0,-1,38,26,244,195,136,53,-29,1,17,34,-27.3,-12.52,-19.2,1.69,-8.29,-8.4,-24.25,-16.81,4.78,-13.24,-17.10184910799445,-17.1,-13.72,-17.78,3.42,549,-15.99,-48.82,8681,8,16,15,-125,0.5513204957856842,10.23,5,1,1,1,1,1,1,3,17.0,13.0,쇠퇴기,1.0
(주)티움바이오,321550,2021,-73,-88,-15,-30091,938,938,80,26,5,17,33,154,37,79,-37.2,-49.83,-56785.56,0.0,-31.92,-32.85,-37.84,-57566.15,-705.81,-22.510000000000005,33.23954529069327,33.24,-40.01,363.36,-94.59,692,452.83,0.0,-27279,-24,-290,-48028,0,0.0004994472823272,0.2,0,0,0,0,0,0,0,0,8.0,5.0,도입기,1.0
(주)티플랙스,81150,2022,4,7,1,1,193,112,80,50,36,16,22,15,46,67,10.3,8.84,6.07,11.5,9.57,9.52,14.02,8.26,0.42,1.83,13.722632161775556,13.72,30.78,2.19,35.98,1309,1.7,38.67,30376,13,39,12,52,1.0832713512750256,5.12,4,3,2,1,1,2,2,3,33.0,15.0,도입기,0.0
(주)티피씨,130740,2022,5,9,1,2,186,131,75,45,38,16,22,32,48,69,-2.35,1.9,2.72,15.91,-0.7,-1.28,-1.86,-1.98,0.04,0.4099999999999997,-10.071716168937291,-10.07,-14.33,-5.68,1.18,1102,4.26,9.94,23334,20,42,29,10,0.6859283793328248,6.0,2,1,1,1,1,1,1,1,25.0,13.0,쇠퇴기,0.0
(주)티피씨메카트로닉스,48770,2018,1,2,1,1,141,105,127,275,176,39,19,32,66,27,14.45,4.15,3.96,17.94,3.25,3.04,10.86,3.01,1.48,-4.050000000000001,19.241783945107265,19.24,34.52,-2.4,2.68,458,-4.12,1.12,28751,25,90,27,14,0.9277197118070626,3.88,2,3,4,1,1,3,1,2,45.0,23.0,성장기,1.0
(주)파루,43200,2018,-80,-842,-25,-33,106,89,103,44,39,3,2,30,29,69,-54.56,-52.93,-71.42,-22.48,-43.26,-43.66,-54.47,-70.34,-0.37,-18.270000000000003,-29.28983951807416,-29.29,-52.01,-12.54,25.92,227,-9.23,-76.41,-18498,-38,-79,-51,0,0.7492438570515484,5.35,2,1,1,1,1,1,1,2,29.0,24.0,쇠퇴기,1.0
(주)파마리서치,214450,2022,59,93,13,32,456,411,62,29,15,14,40,134,52,78,12.51,11.98,22.3,72.66,15.72,14.56,18.83,33.85,-0.74,-4.44,11.787401634643546,11.79,19.61,4.46,26.4,6794,7.74,41.0,98527,21,93,51,44,0.4073978236696897,6.49,1,2,1,1,0,1,1,1,23.0,9.0,성숙기,0.0
(주)파멥신,208340,2020,-16,-25,-10,-23391,118,118,73,192,186,43,11,44,75,34,-54.06,-25.31,-51285.28,0.0,-15.26,-17.3,-44.95,-42641.13,7380.78,-38.81,-17.226082377893466,-17.23,-26.32,31.92,0.0,642,86.15,0.0,-19377,-15,-753,-32393,0,0.0004478963752073,0.0,0,0,0,0,0,0,0,0,16.0,6.0,쇠퇴기,1.0
(주)파버나인,177830,2022,5,7,2,3,103,64,98,85,84,33,2,17,47,54,9.83,5.5,6.18,18.8,8.23,7.98,15.03,9.45,1.84,-0.75,4.208128903029332,4.21,12.29,-2.06,-6.52,1077,2.96,44.11,40949,29,60,35,18,0.8275254611016454,6.84,3,2,2,1,1,2,1,2,27.0,10.0,성숙기,0.0
(주)파세코,37070,2022,14,35,4,3,217,83,59,40,38,11,31,48,58,71,8.84,6.7,4.58,24.57,10.89,10.83,15.19,7.88,0.25,-11.47,5.4555325251817335,5.46,15.22,-5.64,-11.76,1066,0.14,33.19,34442,23,63,17,27,1.339877140890054,17.17,6,4,2,1,1,3,2,2,38.0,24.0,성장기,0.0
(주)파수,150900,2022,62,201,23,27,284,284,57,59,36,12,42,93,64,63,17.97,12.51,11.95,63.17,11.71,10.78,17.69,11.78,-0.83,-0.4700000000000024,15.383189505725174,15.38,21.05,6.35,4.62,550,89.64,0.0,27788,54,813,63,19,0.854143268641508,4.73,1,17,2,1,1,2,1,1,24.0,11.0,성숙기,0.0
(주)파이오링크,170790,2022,46,1165,11,16,693,601,27,31,15,1,68,230,79,77,18.06,15.62,19.7,49.07,14.07,12.78,16.96,18.5,-1.8,-1.5400000000000027,13.071368158399672,13.07,24.82,-16.97,13.44,2117,2.01,89.8,40921,43,517,66,30,0.6506232694546492,4.28,1,8,1,1,1,3,1,1,24.0,11.0,성숙기,0.0
(주)파인디앤씨,49120,2020,12,19,7,11,65,62,178,152,116,39,-16,22,30,40,-28.65,-18.64,-19.58,3.79,-7.79,-8.08,-19.31,-13.2,1.33,-20.22,-16.587114006670475,-16.59,-22.71,-13.71,-24.94,260,-12.68,-86.94,8366,10,31,14,-136,0.6733531024028939,5.96,2,2,1,1,1,1,1,2,25.0,23.0,쇠퇴기,1.0
(주)파인디지털,38950,2017,-25,0,-3,-4,1062,899,35,14,7,0,63,141,69,88,-5.12,-5.62,-5.98,34.74,-2.81,-3.53,-3.98,-4.84,-0.98,-5.1000000000000005,-4.673844230919928,-4.67,-3.55,-7.14,-2.52,1701,3.97,-32.27,15994,16,342,21,-28,0.746587825122615,7.94,1,17,1,1,1,2,1,1,32.0,24.0,쇠퇴기,1.0
(주)파인테크닉스,106240,2018,3,7,2,2,79,55,138,122,106,25,-10,13,38,45,-40.49,-16.47,-16.32,19.7,-10.3,-10.5,-24.17,-14.48,1.86,9.15,-22.28249451391916,-22.28,-40.7,-4.28,-25.89,247,-34.04,6.59,9454,6,33,7,-224,0.8290671036436771,4.27,2,3,2,1,1,1,1,2,15.0,15.0,쇠퇴기,1.0
(주)파인텍,131760,2017,-6,-9,-4,-5,77,70,175,263,242,44,-15,9,52,28,-50.43,-13.0,-18.22,15.8,4.33,4.29,17.98,6.5,3.27,-33.82,-31.521255079412235,-31.52,-40.34,-18.66,-20.47,810,-33.45,-56.52,22951,15,65,19,-97,0.8129248536385982,2.07,1,3,3,1,1,2,1,1,16.0,9.0,성숙기,1.0
(주)파커스,65690,2021,6,8,3,4,271,222,105,81,28,35,26,68,42,55,10.74,7.09,10.19,12.87,1.13,0.82,1.48,1.28,0.55,21.3,36.39778086316275,0.0,0.0,0.0,0.0,1146,0.0,0.0,34123,23,57,36,28,0.6388767294440459,5.3,2,1,1,1,1,1,1,2,37.0,22.0,성장기,1.0
(주)파크시스템스,140860,2022,40,123,11,15,318,222,34,40,33,9,52,114,76,72,26.7,19.16,22.47,65.43,21.89,21.7,31.15,26.22,-0.04,14.01,24.742651335570184,24.74,18.4,49.6,46.07,3439,13.69,56.95,65630,39,271,53,43,0.7454214475179067,3.62,1,5,1,1,1,4,1,1,27.0,9.0,성숙기,0.0
(주)판타지오,32800,2018,-18,0,-4,-12,256,256,64,24,24,0,30,61,49,81,-19.62,-21.43,-67.57,18.38,1.98,0.68,0.84,2.59,-4.72,,,-17.87,-28.57,-4.36,2.33,108,-6.2,0.0,-6088,-13,-897,-45,0,,,1,5,0,0,0,1,0,1,,,성숙기,1.0
(주)팬스타엔터프라이즈,54300,2014,-17,-24,-12,-9,122,94,75,243,220,48,14,10,78,29,-14.51,-4.19,-3.24,16.2,1.82,1.6,6.24,1.39,2.9,68.28,-17.512141754578813,-17.51,-23.65,15.77,-1.93,66,24.46,-17.78,4000,21,172,16,-20,1.274629158619911,3.47,2,12,4,1,1,6,1,1,29.0,22.0,쇠퇴기,1.0
(주)팬엔터테인먼트,68050,2015,-6,-8,-3,-9,68,64,135,78,64,34,-11,9,24,56,-17.68,-11.14,-33.53,-8.48,-6.11,-6.24,-10.75,-20.38,2.75,-18.31,-5.184929119148096,-5.18,-26.7,4.76,-38.9,793,2.4,-48.96,-1846,-3,-4,-9,0,0.3145661181582918,9.93,1,1,1,0,0,0,1,1,26.0,18.0,쇠퇴기,1.0
(주)팬젠,222110,2018,-17,-19,-7,-55,177,174,55,69,65,35,29,40,68,59,-15.9,-12.0,-81.52,9.11,-6.18,-7.5,-10.45,-53.59,-0.32,5.159999999999998,28.14350994960144,28.14,72.39,-16.66,139.36,559,1.14,1803.9,1252,3,18,22,-370,0.1245232813572688,10.82,0,1,0,0,0,0,0,0,14.0,8.0,도입기,1.0
(주)펩트론,87010,2017,-102,-209,-8,-130,3149,3082,61,8,2,4,42,131,44,92,-8.67,-9.29,-137.68,37.87,-7.68,-8.61,-9.35,-148.47,-15.98,0.3900000000000005,-8.381480942444641,-8.38,-52.98,240.64,2.7,1289,302.5,104.81,-497,-1,-3,-15,0,0.0606120254034907,7.43,0,0,0,0,0,0,0,0,27.0,9.0,쇠퇴기,1.0
(주)포메탈,119500,2022,9,24,3,3,157,97,89,39,32,11,13,12,36,72,3.62,2.65,2.48,8.37,3.12,3.07,4.24,2.9,0.28,-0.7199999999999998,4.141315432983919,4.14,20.1,-3.04,12.1,802,-3.5,51.73,12185,18,29,18,14,1.0365513671354385,5.55,5,2,1,1,1,2,2,3,55.0,14.0,성숙기,0.0
(주)포인트모바일,318020,2022,-6,-10,-3,-2,174,86,51,80,75,27,31,22,72,55,-5.4,-3.83,-2.86,27.32,0.5,0.4,0.68,0.36,0.43,0.0499999999999998,-8.675803886461619,-8.68,-10.13,-4.74,14.75,3330,31.83,0.58,15401,20,721,18,-16,1.1505382941937028,5.86,3,8,2,1,1,4,1,2,18.0,4.0,쇠퇴기,1.0
(주)포인트엔지니어링,256630,2022,39,49,9,24,251,233,66,31,26,19,30,45,50,76,1.0,0.89,2.01,22.92,1.1,0.45,0.59,1.17,-0.42,-4.21,0.5968965905464476,0.6,10.71,-7.72,-13.15,1341,-6.32,-7.8,16710,16,46,42,5,0.3851128731009937,6.68,1,1,1,0,0,1,1,1,8.0,7.0,성장기,0.0
(주)폴라리스세원,234100,2022,7,17,1,2,339,282,53,26,22,8,41,133,58,79,1.7,1.84,2.21,17.26,4.25,3.63,4.93,4.89,0.48,-8.91,22.15104327775108,22.15,11.2,41.16,81.2,2807,95.94,28.02,31643,12,48,18,12,0.6751579584132699,7.04,1,4,1,1,1,2,1,1,32.0,7.0,도입기,0.0
(주)폴라리스오피스,41020,2017,-206,0,-36,-106,339,339,59,21,18,0,36,63,51,82,-41.78,-48.58,-95.67,0.0,-30.8,-31.34,-40.82,-93.47,-1.6,13.619999999999996,-3.728788367816561,-3.73,-10.6,4.79,15.39,232,-28.49,0.0,-447,-1,-87,-3,0,0.3417450255147592,14.95,1,25,0,1,0,1,0,1,27.0,19.0,도입기,1.0
(주)푸드나무,290720,2022,-9,-14,-5,-2,110,62,112,121,99,34,4,32,49,45,-6.45,-4.65,-1.54,31.18,-1.73,-2.37,-4.07,-0.96,0.14,-6.92,50.40284387441258,50.4,6.75,149.55,13.6,1402,110.66,26.62,12857,12,47,6,-26,2.050354951289847,22.9,7,9,4,3,2,6,3,4,11.0,6.0,도입기,0.0
(주)푸드웰,5670,2022,6,9,3,3,101,53,127,100,72,33,0,12,36,50,4.9,2.83,2.68,13.65,3.42,3.34,6.01,3.3,0.39,-2.16,36.98662322502575,36.99,3.82,67.56,24.03,1794,42.39,35.85,50710,24,51,28,10,0.876705495756213,7.0,4,2,2,1,1,2,1,2,56.0,31.0,성장기,0.0
(주)푸른기술,94940,2021,1,2,0,0,381,253,57,34,20,9,42,32,58,75,5.14,4.46,5.22,16.2,1.16,0.19,0.25,0.26,-1.08,1.81,15.185823169862497,15.19,8.72,25.28,30.29,791,2.09,97.36,8401,19,89,27,19,0.6968777108600269,8.29,2,3,1,1,1,2,1,1,27.0,17.0,도입기,1.0
(주)퓨쳐켐,220100,2018,-7,-10,-5,-55,289,285,122,280,89,47,44,42,68,26,-54.83,-29.49,-214.35,-26.86,-13.29,-14.56,-33.06,-129.29,30.39,-38.31999999999999,77.90789757565214,77.91,210.37,-6.5,87.95,572,53.05,-52.37,-3988,-6,-38,-71,0,0.0879899039100567,4.08,0,0,0,0,0,0,0,0,23.0,8.0,도입기,1.0
(주)프럼파스트,35200,2022,17,285,2,2,828,704,34,11,9,1,61,125,70,90,3.62,3.41,4.38,16.56,4.46,3.75,4.18,5.06,-0.93,-2.26,0.1658367746351128,0.17,2.07,-3.92,2.25,757,-1.61,18.23,4573,11,66,15,29,0.7411788567919726,3.45,1,4,1,1,1,2,1,1,32.0,22.0,성숙기,0.0
(주)프리엠스,53160,2022,-8,-55,-1,-2,1084,911,37,10,7,1,60,237,66,91,2.33,2.23,4.51,20.07,2.01,1.03,1.15,2.22,-2.05,0.0300000000000002,-0.789768388163976,-0.79,-10.47,25.8,17.6,1923,-0.66,39.37,7845,12,52,26,17,0.4662755739925648,18.62,1,2,1,0,0,2,1,1,35.0,23.0,쇠퇴기,0.0
(주)플래스크,41590,2017,7,11,4,15,71,70,129,93,90,34,-13,8,33,52,-17.42,-24.64,-31.14,7.49,0.02,-0.7,-1.51,-2.66,10.25,26.42,25.04772534449937,25.05,60.88,12.51,-55.64,381,-18.55,-88.78,-3744,-2,-36,-10,0,0.2365666173069163,6.42,1,3,1,1,0,0,0,1,26.0,22.0,성장기,1.0
(주)플레이위드,23770,2014,-2,0,-2,-16,4,4,1790,1761,1740,0,-90,1,4,5,63.8,40.9,26.2,60.04,0.78,0.67,15.9,6.53,0.17,257.81,-6.521469700439411,-4.86,-95.97,835.78,0.72,280,-29.86,0.0,3624,5,1749,46,57,0.1058135259464486,9.2,0,32,2,2,0,0,0,0,40.0,30.0,쇠퇴기,1.0
(주)플리토,300080,2021,-36,-48,-14,-42,1385,1385,10,62,11,29,87,106,94,62,-30.11,-22.62,-61.9,0.0,-22.88,-23.32,-32.0,-65.79,1.03,-17.03,12.611269678383175,12.61,14.85,-13.26,25.54,660,-37.75,0.0,-149,-1,-27,-2,0,0.3346033771017397,8.41,0,13,0,0,0,5,0,0,12.0,5.0,도입기,1.0
(주)피델릭스,32580,2019,-11,-25,-5,-6,198,101,22,91,85,20,44,2,88,52,-3.72,-1.88,-2.17,15.46,-0.64,-0.69,-1.41,-0.83,1.96,-16.87,6.556464962894126,6.56,11.22,-19.19,-25.72,274,26.51,15.11,6837,10,539,12,-18,0.8151174941749105,1.94,2,49,2,1,1,6,1,1,34.0,27.0,도입기,1.0
(주)피에이치씨,57880,2014,-23,-35,-8,-26,226,146,47,49,45,22,38,25,68,67,-71.17,-53.81,-248.44,-77.8,-36.93,-37.43,-51.01,-176.45,0.98,-67.19,-43.0929839577874,-43.09,-48.65,-25.85,-50.12,544,-25.1,-43.0,-32397,-61,-237,-208,0,0.2924392159924144,0.93,0,1,0,0,0,1,0,0,26.0,21.0,쇠퇴기,1.0
