회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
건식무역(주),52250,2015,-7.75,-9.55,-7.38,-16.34,28.49,24.31,2006.96,1696.77,77.29,-57.59,0.16,22.94,4.75,-150.58,-30.49,-63.99,-6.92,-7.15,-18.12,4.96,-136.38000000000002,-22.54414508782742,-22.54,-49.99,-7.42,-14.74,-8.95,-2363.09,-18.1,-31.75,-40.05,0.0,0.0,0.4518932275499852,28.86,1.44,0.76,0.48,0.39,0.56,1.31,24.0,0,0,0,1,1.0
(주)오브라크리에이티브,91207,2020,-22.45,-26.93,-17.98,-6053.01,120.45,3.6,401.76,165.87,66.77,6.76,2.72,39.82,19.93,-62.45,-45.68,-6109.86,-4.19,-4.19,-1462.86,1540.93,-27.99,-6.901295415624944,-6.9,6.97,-14.26,-90.05,-37.15,-1609.71,-10.32,-2849.15,-3473.28,0.0,0.0,0.0029703563626481,0.0,0.37,0.63,0.01,0.0,0.0,0.01,7.0,0,0,0,1,1.0
주식회사태진종합건설,82618,2022,-41.01,-44.22,-40.35,-117.04,168.18,49.39,6149.17,3619.44,91.24,39.49,2.24,97.41,1.6,-133.72,-7.49,-18.73,-2.95,-2.96,-7.45,11.27,-147.71,35.974433867000975,35.97,37.08,4.43,-22.17,63.59,413.69,1.67,244.91,4.84,-387.14,-120.17,0.3447805163167355,0.86,0.77,62.84,0.4,0.4,13.6,0.41,9.0,0,0,0,1,1.0
(주)도성건설,80419,2019,-34.22,-40.8,-31.69,-241.39,70.14,36.91,1255.82,558.22,77.69,-12.29,11.39,28.88,7.38,-59.67,-7.54,-47.77,-0.66,-0.68,-4.34,20.56,-35.81,50.34545586705762,50.35,-46.42,463.63,5205.0,486.0,-122.3,-0.72,-1.03,-5.52,0.0,0.0,0.1313032743832369,0.0,0.79,0.32,0.16,0.16,0.31,0.32,22.0,0,0,0,1,1.0
주식회사다날에프엔비,85063,2020,-4.49,-5.91,-6.55,-12.44,15.79,14.52,0.0,0.0,110.85,-91.83,1.68,17.22,0.0,0.0,-30.28,-64.96,-18.83,-19.7,-42.44,9.45,0.0,-21.4758142788454,-21.29,-50.0,-10.6,-43.86,-48.41,3957.5,19.36,123.0,36.74,-176.8,-17.58,0.5281592351172472,11.76,2.43,2.28,0.47,0.46,0.6,2.04,11.0,0,0,0,1,1.0
주식회사폴라리온,63306,2014,-1.22,-1.43,-1.05,-4.63,62.9,31.1,603.59,226.24,73.31,-11.93,14.57,20.23,14.21,2.82,0.41,1.74,2.0,1.98,8.6,12.5,-9.82,3.3327154803720664,3.33,54.89,-4.71,-27.74,-3.98,1262.41,11.27,14.37,49.78,3.5,71.03,0.2264269391970181,4.55,2.53,0.28,0.23,0.23,0.28,1.36,19.0,0,0,0,1,1.0
(주)하이씨씨,85576,2019,-6.97,-7.9,-5.47,-10.2,25.32,23.43,362.39,243.45,69.14,-39.32,7.02,13.33,21.63,-33.29,-8.15,-16.04,-5.59,-5.65,-11.13,5.37,-4.029999999999998,-9.70332342338224,-9.7,-37.64,-3.02,13.69,-2.47,142.51,1.37,1.59,2.56,-627.38,-121.57,0.5355644299022146,9.14,3.19,0.61,0.51,0.51,0.61,3.09,16.0,0,0,0,1,1.0
(주)헬로네이처,88954,2021,-40.75,-59.91,-35.38,-28.39,92.86,75.67,658.6,246.45,59.05,-2.32,23.61,30.17,13.18,-279.36,-75.11,-47.89,-73.33,-73.43,-46.82,1.07,-144.0,69.7294687279198,69.73,-16.45,206.15,35.99,23.06,-15379.44,-33.03,-484.93,-26.5,0.0,0.0,1.246162148892552,32.26,4.28,20.19,1.57,1.57,2.69,3.76,12.0,0,0,0,1,1.0
(주)케이비알,47847,2015,-1.01,-1.26,-0.53,-21.89,58.13,41.82,107.71,75.55,41.63,-15.23,1.42,21.14,48.14,-6.67,-5.38,-132.39,-1.56,-2.43,-107.3,79.63,5.210000000000001,-10.748580478414862,-10.75,-43.89,6.05,-89.69,0.0,1360.47,2.22,0.0,92.58,-143.0,-20.97,0.0239892464329247,2.19,0.1,0.08,0.04,0.02,0.03,0.08,42.0,0,0,0,1,1.0
(주)이우파트너스,86948,2022,-10.04,-14.24,-4.5,-53.26,12.12,12.12,81.14,71.12,31.58,-34.5,0.1,4.76,55.21,85.56,32.68,391.75,-6.76,-6.82,-101.62,15.71,7.159999999999997,-34.09774418906107,-34.1,229.97,-36.63,-66.98,-49.53,8111.56,53.08,83.46,628.52,62.33,90.44,0.0844481305537016,0.0,2.72,0.09,0.08,0.07,0.07,2.72,7.0,0,0,0,1,1.0
(주)우림토건,53242,2016,-102.26,-187.81,-13.92,-8.82,626.45,585.16,15.76,14.42,7.41,65.59,129.43,78.04,86.39,-19.46,-20.18,-11.8,-12.56,-12.72,-8.65,0.12,-22.35,-12.799258196662707,-12.8,-5.25,-32.05,-20.96,-24.33,-1142.22,-10.58,-117.15,-6.71,0.0,0.0,1.5780351522573055,4.26,2.03,15.05,1.71,1.47,5.82,1.97,30.0,0,0,0,1,1.0
이앤알파워홀딩스(주),74992,2017,-4.17,-6.87,-3.92,-398.79,10.03,10.03,1588.98,1466.75,57.15,-78.13,0.01,8.71,5.92,-39.94,-33.58,-341.13,0.74,0.74,76.75,417.86,-53.71,-3.0727309537167184,-3.07,-22.79,-0.65,-73.39,0.0,445.81,0.95,0.0,96.68,-352.83,88.21,0.0098417670144758,0.0,0.1,0.0,0.1,0.01,0.01,0.1,10.0,0,0,0,1,1.0
에이엠피엠(주),95044,2022,-0.61,-4.29,-0.58,-0.13,123.29,123.29,2042.85,1689.96,13.5,18.37,32.7,97.23,4.67,73.59,2.66,0.58,-0.24,-1.3,-0.28,-0.1,53.47,12.976261139818597,12.98,13.41,-0.43,46.24,-73.19,791.67,10.69,8348.79,2.47,23.48,31.87,4.320189078293953,9.21,4.72,1426.69,4.58,4.58,155.86,4.72,29.0,0,0,0,1,1.0
오송2단지1상가개발주식회사,99058,2022,-20.01,-20.08,-26.24,-28.63,1549.16,555.44,0.0,0.0,130.66,93.45,231.06,99.9,0.0,0.0,-5.86,-5.65,1.68,1.65,1.59,7.22,0.0,30.39697171731716,30.4,30.48,-19.65,3404.02,-96.99,651.74,3.26,139720.7,3.56,-158.77,65.41,0.9163860805831496,14.91,3.19,2299.23,1.04,1.04,797.76,1.04,7.0,0,0,0,1,1.0
(주)휴스토리,11138,2020,-34.93,-261.44,-26.51,-51.15,121.25,117.29,315.08,302.48,10.14,15.49,5.89,88.36,24.09,-72.47,-46.26,-77.89,-7.69,-7.87,-19.11,0.17,-180.8,-26.81501690479345,-34.05,15.98,-84.57,13.8,329.0,-3694.4,-34.0,-589.32,-65.6,0.0,0.0,0.3676525240366177,5.84,0.66,14.57,0.59,0.41,1.19,0.63,26.0,0,0,0,1,1.0
에이치엠아이아쎄로(주),94500,2021,-5.08,-16.05,-4.53,-0.83,93.35,88.29,820.55,813.07,28.21,-5.87,12.71,82.45,10.86,13.77,1.85,0.26,2.5,2.41,0.34,0.09,15.8,83.1461858192381,83.15,123.6,-1.01,163.05,3.01,2313.74,9.09,58.38,1.67,15.66,38.88,5.446456545391298,15.83,9.9,35.48,7.06,7.05,30.88,9.13,37.0,0,0,0,1,1.0
주식회사현영종합건설,66790,2021,-15.74,-21.37,-13.01,-842.33,128.4,31.13,477.12,354.39,60.89,17.44,1.83,78.84,17.33,-61.17,-16.58,-988.75,-5.99,-6.08,-363.55,89.92,-61.370000000000005,18.147409814012907,18.15,25.2,-2.35,-33.96,-1.98,-1269.97,-8.54,-41.16,-553.09,0.0,0.0,0.0154441224377978,36.0,0.06,0.07,0.02,0.02,0.07,0.02,27.0,0,0,0,1,1.0
세우테크노산업(주),15653,2014,-8.92,-12.31,-1.15,-44.34,1992.92,1992.92,14.8,0.37,9.35,6.11,233.54,6.44,87.11,-1.7,-1.64,-57.52,-2.35,-2.63,-101.86,0.34,-0.6499999999999999,-0.7576828043309944,-0.76,4.04,-1.07,-30.81,0.52,892.2,2.81,3.36,108.29,-53.12,38.58,0.025942188538306,376.39,0.41,0.03,0.03,0.03,0.03,0.41,28.0,0,0,0,1,1.0
(주)솔라루체,61901,2020,-10.22,-15.46,-9.23,-4.48,105.53,52.41,935.87,739.35,59.73,3.94,13.29,75.32,9.65,9.52,0.93,0.45,2.74,2.72,1.38,1.16,115.95,-8.360674213494214,-8.36,-3.47,-20.63,1.53,-23.61,4774.59,37.54,391.41,18.23,2.45,32.7,2.0589529019858643,8.65,4.84,18.59,2.09,1.97,7.38,2.69,17.0,0,0,0,1,1.0
주식회사채움클래스,77289,2021,-19.99,-21.18,-14.56,-771.83,4987.12,94.22,268.29,1.9,68.73,25.27,30.03,25.79,27.15,3.75,1.13,52.95,1.2,1.2,62.96,100.43,4.51,1.4782203330328991,1.48,651.44,-21.97,-11.16,-0.06,1125.54,3.34,4.54,177.18,29.88,0.0,0.0188637487586806,14.23,2.93,0.03,0.02,0.02,0.02,0.13,9.0,0,0,0,1,1.0
고원기술(주),13030,2015,-396.15,0.0,-2.25,-122.35,41490.72,41490.72,0.57,0.21,0.0,88.3,16337.71,88.52,99.43,2.33,2.32,124.61,-1.2,-1.79,-96.15,-31.55,1.53,2.615799637363083,2.62,3.3,-2.34,66.19,-2.34,692.75,3.38,29.48,183.89,67.76,64.03,0.0184046286287209,0.09,0.02,0.16,0.02,0.02,0.16,0.02,26.0,0,0,0,1,1.0
우남케미칼해운주식회사,16686,2018,-4.59,-5.36,-3.4,-5.08,32.14,28.94,284.08,141.17,63.32,-24.94,9.86,11.81,26.04,-38.41,-9.82,-13.4,-14.16,-14.24,-20.07,3.38,-22.29,13.0484117126268,13.05,-20.46,19.81,-13.1,21.52,849.15,7.0,8.37,10.46,-128.07,-38.23,0.668567771218848,13.78,5.74,0.88,0.73,0.71,0.83,5.02,34.0,0,0,0,1,1.0
(주)사마스전자,48018,2017,-12.76,-68.9,-6.34,-6.56,301.25,227.75,98.74,41.2,9.2,41.72,27.4,62.46,50.32,-10.6,-7.53,-5.87,-0.33,-1.16,-1.19,-0.66,13.72,1.768624045662653,1.77,11.98,-11.63,53.86,46.51,1337.2,3.73,1011.18,3.86,-152.28,-25.23,0.96706334731086,11.97,2.16,311.69,1.28,0.98,2.42,1.64,27.0,0,0,0,1,1.0
(주)신원엔에스,15955,2014,-7.12,-10.11,-5.53,-11.88,100.77,26.33,346.83,325.54,54.64,0.56,0.0,73.42,22.38,-30.34,-7.84,-17.2,-7.78,-7.88,-17.46,2.44,-5.41,-5.803915654494345,-5.8,-7.44,-0.96,1.37,-0.61,70.5,0.6,2.34,1.28,-1338.86,-911.45,0.4652819429944803,3.24,2.43,1.81,0.46,0.45,1.74,0.61,50.0,0,0,0,1,1.0
(주)코밸,58901,2015,-4.3,-6.52,-3.8,-2.96,86.26,35.63,753.62,418.4,58.23,-6.73,1.03,42.28,11.71,-65.88,-10.26,-8.97,-10.79,-10.8,-9.71,2.05,-65.92999999999999,-23.48813301287049,-23.49,-18.88,-26.55,16.11,-28.29,3143.52,22.28,46.12,17.38,-51.65,-25.45,1.2822858523307932,6.99,6.21,2.01,1.14,1.11,1.88,2.72,28.0,0,0,0,1,1.0
(주)경원화학,71263,2022,-5.52,-9.36,-4.38,-2.7,72.87,45.75,384.46,304.27,46.79,-17.04,2.57,45.77,20.64,8.88,1.9,1.01,-9.36,-9.71,-6.48,1.44,-7.709999999999999,-14.46941246442814,-14.47,-5.14,-21.02,-30.42,-37.71,1834.18,14.93,55.91,9.19,10.96,59.84,1.6241493274289245,5.84,4.89,4.45,1.89,1.5,2.64,3.45,16.0,0,0,0,1,1.0
주식회사언어세상,51057,2014,22.3,106.83,4.86,5.88,422.22,240.09,27.84,27.77,4.55,70.01,1.76,91.73,78.22,-4.39,-3.42,-4.25,-4.55,-5.33,-6.77,-0.81,0.0,0.0,-8.91,-8.65,-11.73,-21.01,-51.38,2831.5,19.92,5730.51,24.13,-17.62,-0.16,0.0,3.71,1.55,155.39,0.81,0.79,9.36,0.86,24.0,0,0,0,1,1.0
세원건설주식회사,10724,2014,-25.97,-53.27,-15.02,-4.66,229.77,222.67,137.08,62.24,28.19,34.07,85.46,60.32,42.18,19.92,9.15,2.37,7.7,6.72,2.3,-0.03,45.85,-17.098784825737987,-17.1,-21.96,-8.42,-13.32,-6.07,3351.08,10.95,136.1,3.4,69.76,79.13,3.2227286439052936,11.76,4.83,38.8,3.86,2.92,7.76,4.68,35.0,0,0,0,1,1.0
(주)코스모타워,30148,2014,-0.46,-0.49,-0.59,-6.65,1.86,1.86,0.0,0.0,119.72,-95.13,0.76,1.8,0.0,0.0,-3.11,-35.52,2.13,2.13,24.28,59.8,0.0,-2.05323184655693,-2.05,-16.15,-1.75,-1.44,-1.75,622.96,6.45,6.57,72.98,-48.67,69.28,0.088445973248236,312.98,4.48,0.09,0.09,0.09,0.09,4.48,23.0,0,0,0,1,1.0
(주)아이월드제약,57068,2016,-3.57,-6.76,-2.92,-5.28,126.88,85.24,450.13,326.66,43.26,15.96,0.03,75.34,18.18,29.22,2.94,5.22,-2.74,-2.74,-4.89,2.84,106.59,2.656428792796438,2.66,4.85,-3.5,-13.09,-1.58,2188.49,15.35,63.67,27.72,18.83,37.68,0.5535778739650967,1.57,1.07,2.28,0.56,0.56,2.2,0.75,18.0,0,0,0,1,1.0
(주)유왕,48040,2019,-20.72,-27.08,-14.55,-9.07,157.09,45.34,235.99,195.11,53.73,33.15,8.01,91.22,29.76,-24.85,-9.63,-5.37,-8.97,-9.08,-5.62,1.09,-32.77,1.3123674787306112,1.31,9.68,-43.48,-17.21,-18.27,109.56,0.59,82.22,0.37,-1448.87,-1295.46,1.604489128126882,8.73,5.88,199.55,1.79,1.61,13.2,1.84,20.0,0,0,0,1,1.0
(주)희망가스충전소,74719,2017,5.72,6.36,4.1,6.14,43.09,42.62,252.63,159.61,64.47,-25.76,0.15,19.51,28.36,16.37,4.18,6.43,0.56,0.56,0.91,1.58,23.12,-14.56822338446273,-14.57,-12.05,-15.16,7.16,-15.45,1298.87,14.38,19.31,21.55,29.85,57.71,0.6670541471182945,3.7,3.24,0.82,0.65,0.61,0.76,3.2,23.0,0,0,0,1,1.0
엘브스(주),63911,2018,-58.59,-72.44,-9.66,-274.53,560.74,553.18,19.74,16.75,13.34,64.46,0.15,78.45,83.51,-32.07,-30.98,-906.26,-0.19,-2.94,-95.12,-76.45,-29.1,-21.84332794260704,-21.84,-25.7,-3.62,27.83,-3.76,-28891.64,-33.41,-353.53,-949.43,0.0,0.0,0.0351931122300757,2.95,0.04,0.37,0.03,0.03,0.16,0.04,21.0,0,0,0,1,1.0
성우오토텍(주),49823,2019,-4.52,-5.16,-3.66,-4.42,95.31,66.98,424.96,61.9,70.95,-0.55,0.07,11.24,19.05,-54.01,-7.04,-7.91,-4.84,-4.93,-5.56,3.36,30.34,15.036494532311448,15.04,-22.94,22.69,-18.42,25.04,894.18,3.74,4.27,4.52,-175.28,-21.04,0.8277986749924481,16.83,8.89,1.05,0.89,0.89,1.03,6.41,20.0,0,0,0,1,1.0
(주)대연인더스트리,80327,2020,-0.74,-0.9,-0.49,-0.56,265.37,201.43,203.78,57.28,54.9,31.18,27.17,50.04,32.92,33.71,9.66,11.05,2.22,2.17,2.56,2.09,32.09,-6.376658701736865,-6.38,38.8,-29.4,-2.78,-30.85,4355.63,22.44,48.69,25.58,43.21,70.96,0.8773792402456374,7.01,2.86,1.56,0.87,0.85,1.45,2.04,16.0,0,0,0,1,1.0
효원산업개발(주),59731,2017,-7.14,-8.12,-6.21,-77.82,62.17,28.37,668.38,434.69,76.5,-21.4,3.68,35.17,13.01,41.7,4.75,56.26,3.93,3.93,46.57,15.33,28.830000000000005,11.943831074688386,11.94,-23.94,50.46,52.9,51.57,2445.92,8.53,13.43,106.93,52.61,96.68,0.0798044505335833,1.87,0.52,0.15,0.08,0.08,0.15,0.2,21.0,0,0,0,1,1.0
(주)동영미디어,44011,2022,-24.75,-67.27,-9.78,-17.09,203.39,129.36,65.32,47.85,14.54,29.93,29.78,58.87,60.49,0.5,0.36,0.52,0.97,0.84,1.44,0.36,14.48,3.682116352600399,3.68,-7.06,24.24,18.48,6.88,1985.01,9.62,50.26,16.8,3.11,28.3,0.5722808200948368,4.0,1.36,2.93,0.68,0.58,1.54,0.94,29.0,0,0,0,1,1.0
(주)봉화,90266,2020,-7.09,-8.24,-5.96,-4.35,353.98,136.07,528.78,76.85,72.38,31.04,95.75,43.26,15.9,-2.56,-0.43,-0.3,-2.67,-2.68,-1.91,1.75,-6.140000000000001,4.8609155564359,4.86,31.1,-9.02,-3.1,-9.99,1930.74,10.5,19.54,7.67,-3.93,48.39,1.3692231340625431,52.98,10.57,2.41,1.41,1.4,2.3,3.59,27.0,0,0,0,1,1.0
주식회사백패커,90752,2022,-37.46,-139.12,-22.95,-24.46,138.28,135.81,158.18,157.87,16.5,23.41,126.29,84.56,38.73,-66.06,-24.39,-21.03,-10.21,-10.64,-10.87,0.15,39.03999999999999,8.9684375212779,8.97,27.2,-38.95,-2.96,-17.68,8165.51,15.31,1130.71,16.31,-128.89,-90.72,0.9383938349909662,854.74,1.27,62.59,1.16,0.98,4.61,1.24,12.0,0,0,0,1,1.0
주식회사광진엔지니어링,50365,2018,-9.68,-12.32,-8.77,-17.21,31.2,24.28,969.08,822.71,71.18,-52.94,0.14,24.01,9.35,-113.05,-23.08,-47.7,-21.11,-21.16,-43.87,5.44,-79.85,-10.2636072116526,-10.26,-5.9,-11.56,-6.08,-10.36,-1708.05,-6.84,-9.03,-13.41,0.0,0.0,0.5098298313847962,4.09,2.74,0.64,0.48,0.48,0.63,2.06,24.0,0,0,0,1,1.0
제이엔디주식회사,57029,2014,-2.68,-2.76,-1.78,-38.42,5.77,5.77,195.76,176.69,64.39,-56.29,0.03,3.45,33.81,0.58,0.11,1.87,3.82,3.79,66.2,66.1,0.58,62.09859808274576,62.1,59.85,62.18,30.64,62.28,1333.6,4.37,4.53,94.46,1.98,91.75,0.0462309799042267,5.56,1.65,0.06,0.06,0.06,0.06,1.65,18.0,0,0,0,1,1.0
암페놀엠씨피코리아유한회사,29081,2022,-19.73,0.0,-2.77,-92.66,2020.91,1998.74,16.31,0.39,0.0,6.37,1867.91,6.71,85.98,30.83,184.49,828.69,-0.1,-0.11,-3.39,-0.28,-3.950000000000003,18.30018440547421,18.3,-65.69,43.57,-36.4,0.0,69699.05,32.03,0.0,1072.48,77.27,99.25,0.0298631329974168,8.66,0.23,13.77,0.22,0.03,0.04,0.23,31.0,0,0,0,1,1.0
주식회사청정씨앤씨,64772,2021,19.55,32.79,7.77,200.6,224.35,85.32,66.04,64.37,23.71,48.21,0.04,86.98,60.23,-28.27,-20.13,-511.56,-10.14,-10.14,-287.29,51.18,-25.35,-16.405873221236554,-16.41,-18.33,-0.84,-85.27,-0.68,-2945.96,-14.7,-9084.85,-379.39,0.0,0.0,0.0387561562678199,3.88,0.1,0.34,0.04,0.04,0.3,0.04,14.0,0,0,0,1,1.0
주식회사현진어패럴,18843,2015,-31.84,-167.38,-10.11,-4.4,204.53,147.09,46.53,44.71,6.04,31.9,70.81,62.41,68.24,-11.94,-8.44,-3.77,-3.6,-3.9,-2.18,0.42,-1.3699999999999992,-36.36922035614032,-36.37,86.5,-69.61,76.24,-91.87,743.89,4.38,57.46,1.91,-197.81,-144.29,2.2961334177051502,11.47,6.73,4.53,2.24,1.79,2.85,4.79,37.0,0,0,0,1,1.0
주식회사에이치아이조선,81789,2018,-1.52,-1.55,-1.27,-4.77,12.16,10.67,511.72,120.8,82.06,-17.35,0.04,2.4,16.35,1.85,0.14,0.49,2.55,2.55,9.03,14.84,0.0,0.0,13.38,0.66,13.73,185.48,13.75,2132.81,6.47,6.64,24.32,2.03,92.11,0.0,17.03,11.84,0.29,0.28,0.28,0.29,11.12,8.0,0,0,0,1,1.0
(주)S-Tech,62173,2014,-419.73,0.0,-23.08,-755.18,676.78,676.78,5.82,2.27,0.0,12.38,118.43,14.52,94.5,-19.18,-19.06,-656.16,-18.46,-18.86,-673.19,-14.09,-0.0199999999999995,-15.402297622396382,-15.4,-50.49,-3.83,197.82,-4.09,-1297.51,-7.32,-8.99,-239.39,0.0,0.0,0.0305610713950618,15.16,0.14,0.04,0.03,0.03,0.04,0.14,15.0,0,0,0,1,1.0
(주)한성씨알에스,83064,2020,-5.14,-5.74,-3.24,-2.99,83.91,54.83,170.19,147.34,56.37,-8.78,3.34,45.76,37.01,7.73,2.62,2.22,5.99,4.48,3.96,0.92,75.67,9.856328726468886,9.86,-4.03,25.12,186.82,19.45,1807.55,10.05,23.86,9.28,23.91,75.24,1.08286408163651,17.85,3.37,2.79,1.18,1.13,2.22,2.32,15.0,0,0,0,1,1.0
글로웨이(주),10037,2014,-1.29,-37.16,-1.22,-2.0,286.03,277.19,1864.08,527.24,3.3,49.94,23.92,76.78,5.09,56.03,2.52,3.99,-1.88,-2.41,-4.26,0.63,77.47,-14.289173846895103,-14.29,-15.81,-8.85,-16.99,-20.88,13388.91,7.02,62.76,11.44,34.89,78.27,0.6135719144608238,1.25,0.75,4.85,0.63,0.57,2.52,0.73,68.0,0,0,0,1,1.0
신안건설(주),80630,2018,-1.42,-1.62,-1.06,-9.59,131.86,124.02,294.41,279.01,65.34,22.54,0.28,93.28,25.35,0.47,0.12,1.07,0.54,0.05,0.43,-3.15,-0.74,1.8245089679422888,1.82,2.2,-3.77,-56.45,-4.61,948.21,2.89,108.61,26.15,4.1,4.99,0.1106320336518237,1.82,0.13,4.05,0.11,0.11,2.0,0.12,30.0,0,0,0,1,1.0
주식회사보아스디앤씨,86743,2019,-1.47,-1.67,-1.35,-3.38,695.92,49.71,1167.05,181.86,80.77,85.53,8.68,99.88,7.89,-16.29,-1.34,-3.53,2.38,2.38,6.26,9.8,-195.97,-9.428603177876465,-9.43,-9.44,-2.56,-38.45,-2.56,394.33,3.12,2702.37,7.8,-45.28,98.34,0.399625797696119,2.92,2.73,342.15,0.38,0.38,342.15,0.38,7.0,0,0,0,1,1.0
(주)아산약품,49542,2014,-1.22,-29.73,-1.09,-0.76,111.6,104.42,835.96,832.34,3.67,10.32,0.08,99.25,10.68,-36.17,-4.64,-3.31,3.88,1.96,1.4,-1.14,-42.92,-4.342428103262561,-4.34,-4.54,31.34,-0.24,231.4,-255.91,-1.74,-646.78,-1.21,0.0,0.0,1.4337654200319576,2.1,1.52,819.96,1.4,1.4,216.47,1.41,20.0,0,0,0,1,1.0
주식회사한명,59600,2014,-10.67,-12.04,-12.72,-258.07,26.73,2.18,0.0,0.0,105.59,-68.35,0.58,24.94,0.0,0.0,-5.65,-117.3,-1.93,-1.93,-40.05,79.0,0.0,-4.327440248827383,-4.33,-10.46,-2.1,-11.22,-2.1,117.35,1.63,2.17,33.04,-354.99,11.77,0.0492743388370413,4.35,1.41,0.06,0.05,0.05,0.06,0.19,16.0,0,0,0,1,1.0
(주)대광반도체,29762,2017,10.89,0.0,4.12,7.29,776.27,744.89,60.97,17.89,0.0,75.15,140.44,86.27,62.12,-24.42,-15.48,-30.53,-2.71,-3.62,-7.14,2.05,-9.880000000000004,-18.945715236498177,-18.95,-19.69,-13.96,-26.58,-13.56,-2923.27,-11.42,-85.03,-20.17,0.0,0.0,0.5660434080192681,5.08,0.61,3.91,0.51,0.51,3.81,0.58,26.0,0,0,0,1,1.0
유엔에이치인터내셔날주식회사,86423,2022,-3.23,-3.46,-2.11,-109.15,31.06,30.73,188.85,177.77,61.03,-42.43,12.44,19.11,34.62,-5.55,-1.96,-102.13,-1.15,-1.54,-80.33,39.28,-2.27,-1.77033669959424,-1.77,-8.47,-0.04,-46.13,-0.04,174.47,0.9,1.11,46.43,-219.97,-104.57,0.0193478118495861,0.0,0.1,0.02,0.02,0.02,0.02,0.1,12.0,0,0,0,1,1.0
정토이앤씨건축사사무소(주),81707,2021,-24.25,-27.54,-18.26,-1064.67,14.08,14.08,304.75,173.71,66.3,-36.87,4.32,6.04,24.71,-38.56,-18.0,-688.08,1.24,-1.62,-111.91,-31.03,-30.120000000000005,-27.222279607814787,-27.22,-57.06,-23.82,-45.46,-37.11,-1664.1,-11.04,-145.52,-643.85,0.0,0.0,0.0171498830679234,4.24,0.17,0.17,0.03,0.01,0.02,0.17,15.0,0,0,0,1,1.0
(주)원시스템,86079,2019,-13.57,-14.16,-12.24,-45.62,70.97,57.35,919.81,577.72,86.47,-16.44,1.25,40.2,9.81,-54.8,-6.85,-25.54,-2.57,-2.63,-10.06,11.75,25.200000000000003,-4.7301643040078325,-4.73,14.62,-14.44,24.2,-7.06,525.73,4.21,8.23,15.67,-162.97,16.75,0.2683342574678118,1.0,0.87,0.51,0.27,0.26,0.41,0.71,11.0,0,0,0,1,1.0
수흥섬유주식회사,45277,2015,-15.19,-20.31,-7.24,-18.19,167.37,16.07,91.13,81.84,35.67,28.85,0.39,71.67,52.32,17.56,7.51,17.67,0.14,0.14,0.33,4.3,15.909999999999998,14.377212998966968,14.38,4.37,50.98,-48.18,50.98,2084.86,17.64,62.26,44.28,39.9,55.0,0.3983664420085136,5.36,4.66,1.69,0.43,0.43,1.69,0.57,25.0,0,0,0,1,1.0
대신산업설비(주),67830,2016,-34.78,-541.71,-13.33,-9.85,244.9,244.32,62.12,60.54,2.46,54.11,64.23,91.45,61.68,7.07,4.17,3.11,4.57,3.89,3.05,-0.43,-19.29,-10.956387273284722,-10.96,-14.02,43.9,-20.0,235.81,1971.27,14.51,813.93,10.73,29.02,71.93,1.3524138032050572,3.85,1.37,116.92,1.34,1.27,18.67,1.37,32.0,0,0,0,1,1.0
미성트루파트너스(주),77605,2019,-44.93,-76.94,-10.98,-621.79,181.38,181.38,32.34,25.16,14.27,15.47,0.7,34.48,75.56,-20.0,-17.37,-950.92,-5.63,-7.09,-432.56,-46.62,-8.11,-13.464677572664966,-13.46,-44.73,23.23,-31.33,-2.2,-1055.9,-9.77,-20.87,-553.06,0.0,0.0,0.0176598464929035,1.4,0.04,0.04,0.02,0.02,0.03,0.04,17.0,0,0,0,1,1.0
(주)축림,53370,2018,-7.15,-10.47,-6.54,-9.75,80.97,51.74,1073.53,874.86,62.51,-14.19,0.03,60.36,8.52,-107.64,-18.91,-29.59,-15.95,-16.05,-25.41,4.08,-109.85,-11.149461029443216,-11.15,-11.41,-10.75,-44.77,-6.98,-1857.95,-4.67,-12.81,-6.96,0.0,0.0,0.6712254938358428,1.89,1.68,1.77,0.64,0.63,1.6,1.04,23.0,0,0,0,1,1.0
(주)유진기공,53956,2018,-1.41,-1.9,-1.1,-1.0,42.78,24.08,361.29,288.82,58.13,-35.83,6.1,26.79,21.68,-39.9,-9.26,-9.1,1.12,1.09,1.09,2.73,-43.7,-17.047456215119514,-17.05,-37.72,-5.58,-25.5,-4.14,438.64,2.43,3.45,2.2,-413.84,-119.37,1.106463304338795,7.42,5.14,1.53,1.02,1.0,1.47,3.17,28.0,0,0,0,1,1.0
