회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
이어도컨트리클럽주식회사,040772,2014/12,UQ,-556707,,,999999999,999999999
이어도컨트리클럽주식회사,040772,2015/12,UQ,-309598,,,999999999,999999999
이어도컨트리클럽주식회사,040772,2016/12,UQ,-184213,,,999999999,999999999
이어도컨트리클럽주식회사,040772,2017/12,UQ,-285485,,,999999999,999999999
이어도컨트리클럽주식회사,040772,2018/12,UQ,-439851,,,-9.9,-9.83
이어도컨트리클럽주식회사,040772,2019/12,UQ,-19942,,,999999999,999999999
이어도컨트리클럽주식회사,040772,2020/12,UQ,23067,,,999999999,999999999
이어도컨트리클럽주식회사,040772,2021/12,UQ,-6736,,,999999999,999999999
이어도컨트리클럽주식회사,040772,2022/12,UQ,-914718,,,-316.28,-317.1
이은재어학원(주),070165,2013/12,NA,13282414,,,13.54,23.83
이은재어학원(주),070165,2014/12,UQ,-7217727,,,2.84,2.88
이은재어학원(주),070165,2015/12,UQ,3024523,,,2.52,2.59
이은재어학원(주),070165,2016/12,UQ,-146660,,,19.79,-1.35
이은재어학원(주),070165,2017/12,UQ,3502987,,,18.34,999999999
이은재어학원(주),070165,2018/12,UQ,1848601,,,4.03,-0.12
이은재어학원(주),070165,2019/12,UQ,342125,,,5.87,5.77
이은재어학원(주),070165,2020/12,UQ,2375007,,,5.03,6.46
이은재어학원(주),070165,2021/12,UQ,914474,,,5.92,8.22
이은재어학원(주),070165,2022/12,UQ,1624731,,,2.09,1.63
이진산업주식회사,083361,2016/12,NA,5633641,,,5.05,4.97
이진산업주식회사,083361,2017/12,QS,5847502,,,14.58,13.74
이진산업주식회사,083361,2018/12,QS,1558528,,,22.27,21.9
이진산업주식회사,083361,2019/12,QS,260865,,,-19.77,-21.08
이천실크밸리(주),059098,2012/12,UQ,-3788216,,,-0.24,-0.24
이천실크밸리(주),059098,2013/12,UQ,-2438614,,,0.08,0.08
이천실크밸리(주),059098,2014/12,UQ,4597036,,,1.48,1.48
이천실크밸리(주),059098,2015/12,UQ,4514505,,,1.09,1.09
이천실크밸리(주),059098,2016/12,UQ,6164599,,,1.62,1.62
이천실크밸리(주),059098,2017/12,UQ,1516593,,,1.54,1.37
이천실크밸리(주),059098,2018/12,UQ,3837278,,,2.12,2.12
이천실크밸리(주),059098,2019/12,UQ,5478466,,,3.11,3.12
이천실크밸리(주),059098,2020/12,UQ,8591136,,,4.04,5.94
이천실크밸리(주),059098,2021/12,UQ,15731996,,,5.53,13.82
이천실크밸리(주),059098,2022/12,UQ,13990206,,,4.85,19.32
이카이스(주),088477,2017/12,NA,-1999560,,,-10.01,-9.83
이카이스(주),088477,2018/12,UQ,-645860,,,-86.07,-87.4
이케이월드,067243,2012/12,NA,-207746,,,-2.64,-2.96
이케이월드,067243,2013/12,UQ,48319,,,-2.03,-1.69
이케이월드,067243,2014/12,UQ,-183914,,,-0.7,-0.98
이케이월드,067243,2015/12,UQ,-35060,,,1.75,1.62
이케이월드,067243,2016/12,UQ,679431,,,1.53,1.54
이케이월드,067243,2017/12,UQ,920317,,,1.45,1.47
이케이월드,067243,2018/12,UQ,1122603,,,1.45,1.57
이케이월드,067243,2019/12,UQ,606554,,,1.23,1.65
이케이월드,067243,2020/12,UQ,703738,,,1.26,1.51
이케이월드,067243,2021/12,UQ,550784,,,1.07,1.26
이케이월드,067243,2022/12,UQ,411576,,,1.13,1.49
이한모터서비스주식회사,087145,2017/12,NA,-2432445,,,1.77,2.22
이한모터서비스주식회사,087145,2018/12,UQ,533318,,,0.6,1.38
이한모터서비스주식회사,087145,2019/12,UQ,933919,,,2.03,3.43
이한모터서비스주식회사,087145,2020/12,NA,-1477116,,,1.85,3.7
이한모터서비스주식회사,087145,2021/12,UQ,3746124,,,4.06,5.67
익산관광개발주식회사,017657,2012/12,UQ,1365850,,,0.69,0.84
익산관광개발주식회사,017657,2013/12,QS,1014220,,,0.3,-6.44
익산관광개발주식회사,017657,2014/12,QS,-578694,,,0.51,-0.51
익산관광개발주식회사,017657,2015/12,QS,58519,,,0.41,-0.4
익산관광개발주식회사,017657,2016/12,DU,336631,,,-0.33,-0.31
익산관광개발주식회사,017657,2017/12,UQ,915698,,,0.57,-2.3
익산관광개발주식회사,017657,2018/12,QS,-1953404,,,2.09,2.93
익산관광개발주식회사,017657,2019/12,QG,4662089,,,4.26,4.28
익산관광개발주식회사,017657,2020/12,UQ,8200011,,,8.91,8.98
익산관광개발주식회사,017657,2021/12,UQ,18974935,,,6.16,6.18
익산관광개발주식회사,017657,2022/12,UQ,-5462265,,,2.4,37.8
익산문화관리(주),070468,2013/12,NA,-516084,,,999999999,999999999
익산문화관리(주),070468,2014/12,UQ,-1445942,,,999999999,999999999
익산문화관리(주),070468,2015/12,UQ,-10589979,,,0.97,0.97
익산문화관리(주),070468,2016/12,UQ,-79844,,,0.94,0.95
익산문화관리(주),070468,2017/12,UQ,-115889,,,0.95,0.95
익산문화관리(주),070468,2018/12,UQ,-186097,,,0.95,0.95
익산문화관리(주),070468,2019/12,UQ,-103926,,,0.95,0.95
익산문화관리(주),070468,2020/12,UQ,-171717,,,0.93,0.93
익산문화관리(주),070468,2021/12,UQ,-92291,,,0.93,0.93
익산문화관리(주),070468,2022/12,UQ,-70216,,,0.94,0.94
인서울27골프클럽주식회사,081501,2016/12,NA,-19574487,,,999999999,999999999
인서울27골프클럽주식회사,081501,2017/12,UQ,-2509447,,,999999999,999999999
인서울27골프클럽주식회사,081501,2018/12,UQ,-5080088,,,999999999,999999999
인서울27골프클럽주식회사,081501,2019/12,UQ,6312098,,,-7.95,-8.47
인서울27골프클럽주식회사,081501,2020/12,UQ,-1684511,,,0.45,0.45
인서울27골프클럽주식회사,081501,2021/12,UQ,11475005,,,2.12,2.15
인서울27골프클럽주식회사,081501,2022/12,UQ,10791792,,,2.14,2.16
인천도시관광(주),080332,2016/12,NA,505169,,,3.88,28.05
인천도시관광(주),080332,2017/12,UQ,598042,,,7.25,8.66
인천도시관광(주),080332,2018/12,UQ,1628642,,,21.21,22.88
인천도시관광(주),080332,2019/12,UQ,1395992,,,0.88,0.89
인천도시관광(주),080332,2020/12,UQ,1725322,,,1.63,8.23
인천도시관광(주),080332,2021/12,UQ,17473113,,,8.25,5121.29
인천도시관광(주),080332,2022/12,UQ,17427675,,,-0.63,-0.73
일광개발(주),040618,2012/12,QG,1892943,,,2.78,3.82
일광개발(주),040618,2013/12,UQ,3989982,,,6.7,7.7
일광개발(주),040618,2014/12,QG,4496911,,,7.74,11.04
일광개발(주),040618,2015/12,QG,3108392,,,13.1,31.86
일광개발(주),040618,2016/12,QG,5302817,,,69.97,999999999
일광개발(주),040618,2017/12,QG,4198602,,,-382.68,999999999
일광개발(주),040618,2018/12,QG,3647227,,,699.33,999999999
일광개발(주),040618,2019/12,QG,4499215,,,-18.6,999999999
일광개발(주),040618,2020/12,QG,1953796,,,3.38,5.28
일광개발(주),040618,2021/12,QG,6980970,,,11.43,40.05
일광개발(주),040618,2022/12,QG,5241174,,,7.69,23.15
일광레저개발주식회사,064009,2012/12,UQ,-5792925,,,-0.61,-2.51
일광레저개발주식회사,064009,2013/12,DU,-1301208,,,-0.45,-1.16
일광레저개발주식회사,064009,2014/12,DU,-677993,,,-0.47,-0.21
일광레저개발주식회사,064009,2015/12,DU,-33274,,,-0.24,-0.18
일광레저개발주식회사,064009,2016/12,DU,-328065,,,-0.14,0.12
일광레저개발주식회사,064009,2017/12,QU,-560359,,,-0.53,-1.11
일광레저개발주식회사,064009,2018/12,UQ,3716979,,,-0.26,-1.13
일광레저개발주식회사,064009,2019/12,UQ,67919,,,-0.2,8.76
일송개발(주),016670,2012/12,UQ,886385,,,0.26,2.9
일송개발(주),016670,2013/12,UQ,-3475664,,,0.61,4.31
일송개발(주),016670,2014/12,UQ,-752749,,,0.2,0.08
일송개발(주),016670,2015/12,DU,-3060151,,,-0.08,-1.82
일송개발(주),016670,2016/12,QU,-7373244,,,-0.3,-0.57
일송개발(주),016670,2017/12,QU,-13918536,,,-0.41,-9.67
일송개발(주),016670,2018/12,DS,-3936705,,,-0.61,-3.61
일송개발(주),016670,2019/12,DS,-76331562,,,-2.22,-60.03
일송개발(주),016670,2020/12,QS,-900661,,,1.09,1.12
일송개발(주),016670,2021/12,QS,1709198,,,2.03,2.58
일송개발(주),016670,2022/12,UQ,-4800350,,,2.63,2.46
일진레져주식회사,073290,2014/12,NA,-3830663,,,999999999,999999999
일진레져주식회사,073290,2015/12,UQ,-9796543,,,999999999,999999999
일진레져주식회사,073290,2016/12,UQ,11933053,,,-0.32,-0.55
일진레져주식회사,073290,2017/12,UQ,62637,,,0.03,0.05
일진레져주식회사,073290,2018/12,UQ,802932,,,0.44,0.51
일진레져주식회사,073290,2019/12,UQ,5493798,,,1.29,1.31
일진레져주식회사,073290,2020/12,UQ,9960820,,,2.93,2.93
일진레져주식회사,073290,2021/12,UQ,14400539,,,4.94,4.83
일진레져주식회사,073290,2022/12,UQ,16081753,,,6.43,6.49
임고개발주식회사,069028,2013/12,NA,2020710,,,-1.71,0.82
임고개발주식회사,069028,2014/12,UQ,-1287982,,,-2.03,-0.74
임고개발주식회사,069028,2015/12,UQ,-2896751,,,-0.52,-0.49
임고개발주식회사,069028,2016/12,UQ,-798752,,,-0.52,-0.57
임고개발주식회사,069028,2017/12,UQ,-63657,,,-0.34,0.42
임고개발주식회사,069028,2018/12,UQ,-1819440,,,-0.35,1.33
임고개발주식회사,069028,2019/12,UQ,2868869,,,0.05,-0.44
임고개발주식회사,069028,2020/12,UQ,-1965936,,,-0.63,999999999
임고개발주식회사,069028,2021/12,UQ,-1870903,,,10.24,999999999
임고개발주식회사,069028,2022/12,UQ,2019948,,,5.3,999999999
임광개발주식회사,056283,2012/12,UQ,-8759987,,,999999999,999999999
임광개발주식회사,056283,2013/12,UQ,-143261,,,999999999,999999999
임광개발주식회사,056283,2014/12,UQ,-4817909,,,-59.59,999999999
임광개발주식회사,056283,2015/12,UQ,4377480,,,-7.09,999999999
임광개발주식회사,056283,2016/12,UQ,9331356,,,999999999,999999999
임광개발주식회사,056283,2017/12,UQ,6027674,,,-1.38,999999999
임광개발주식회사,056283,2018/12,UQ,2673924,,,999999999,999999999
임광개발주식회사,056283,2019/12,UQ,2943457,,,999999999,999999999
임광개발주식회사,056283,2020/12,UQ,244691,,,999999999,999999999
임광개발주식회사,056283,2021/12,UQ,998195,,,999999999,999999999
임광개발주식회사,056283,2022/12,UQ,1181887,,,999999999,999999999
장사도해상공원주식회사,065147,2012/12,QS,1127214,,,2.55,1.82
장사도해상공원주식회사,065147,2013/12,UQ,530095,,,1.47,1.36
장사도해상공원주식회사,065147,2014/12,UQ,880147,,,2.98,2.74
장사도해상공원주식회사,065147,2015/12,UQ,1197240,,,3.28,5.58
장사도해상공원주식회사,065147,2016/12,UQ,1549814,,,3.96,4.96
장사도해상공원주식회사,065147,2017/12,UQ,794100,,,4.63,4.6
장사도해상공원주식회사,065147,2018/12,UQ,577986,,,2.18,6.51
장사도해상공원주식회사,065147,2019/12,UQ,168172,,,1.36,2.47
장사도해상공원주식회사,065147,2020/12,UQ,-843322,,,-1.37,-5.07
장사도해상공원주식회사,065147,2021/12,UQ,-541869,,,-2.76,-3.93
전광영스튜디오주식회사,088789,2018/12,NA,-1675612,,,-4.95,-0.55
전광영스튜디오주식회사,088789,2019/12,UQ,-827660,,,0.01,-0.03
제우스교육주식회사,088819,2018/12,NA,250223,,,6.53,10.3
제우스교육주식회사,088819,2019/12,UQ,-31464,,,0.43,0.48
제이레저주식회사,014087,2012/12,UQ,-405330,,,-1.67,-1.21
제이레저주식회사,014087,2013/12,UQ,-995176,,,-3.18,-3.58
제이레저주식회사,014087,2014/12,UQ,-1360059,,,-3.9,-3.58
제이레저주식회사,014087,2015/12,UQ,-2503564,,,-5.28,-4.69
제이레저주식회사,014087,2016/12,UQ,-1019545,,,-5.07,-4.87
제이레저주식회사,014087,2017/12,UQ,-180158,,,-5.01,-4.99
제이레저주식회사,014087,2018/12,UQ,-123165,,,-3.03,-3.61
제이레저주식회사,014087,2019/12,UQ,-1878523,,,-6.43,-8.85
제이레저주식회사,014087,2020/12,UQ,-1304659,,,-6.04,-5.33
제이레저주식회사,014087,2021/12,UQ,-703543,,,-10.85,-9.75
제이레저주식회사,014087,2022/12,UQ,-405100,,,-51.26,-72.69
제이아이리더스주식회사,073542,2014/12,NA,-620283,,,-1.31,-1.83
제이아이리더스주식회사,073542,2015/12,UQ,-1541932,,,-1.04,-0.82
제이아이리더스주식회사,073542,2016/12,UQ,-235143,,,-2.87,-2.9
제이아이리더스주식회사,073542,2017/12,DS,-71062,,,-1.87,-10.27
제이앤제이마린주식회사,094976,2019/12,NA,621502,,,-0.02,-0.02
제이앤제이마린주식회사,094976,2020/12,UQ,794380,,,0.01,1.07
제이앤제이마린주식회사,094976,2021/12,UQ,-163791,,,-1.55,4.59
제이타우젠트주식회사,045775,2012/12,UQ,80736,80736,,999999999,999999999
제이타우젠트주식회사,045775,2013/12,UQ,1009876,1009876,,999999999,999999999
제이타우젠트주식회사,045775,2014/12,UQ,1004906,1004906,,999999999,999999999
제이타우젠트주식회사,045775,2015/12,UQ,1451334,1451334,,999999999,999999999
제이타우젠트주식회사,045775,2016/12,UQ,1075056,1075056,,999999999,999999999
제이타우젠트주식회사,045775,2017/12,UQ,143121,143121,,999999999,999999999
제이타우젠트주식회사,045775,2018/12,UQ,-72141,,,-9.49,-12.44
제이타우젠트주식회사,045775,2019/12,UQ,2723376,,,8.68,232.18
제이타우젠트주식회사,045775,2020/12,UQ,-8676906,,,999999999,999999999
제이타우젠트주식회사,045775,2021/12,UQ,8246203,,,1089.78,999999999
제이타우젠트주식회사,045775,2022/12,UQ,4368678,,,4.7,999999999
제이티앤미디어(주),080984,2016/12,NA,-253992,,,-1.1,-2.27
제이티앤미디어(주),080984,2017/12,UQ,516377,,,2.68,2.59
제이티앤미디어(주),080984,2018/12,UQ,1962228,,,10.72,12
제이티앤미디어(주),080984,2019/12,UQ,1234484,,,6.65,7.34
제이티앤미디어(주),080984,2020/12,UQ,-34970,,,1.35,1.22
제일가설산업(주),090079,2018/12,NA,1940515,,,1.46,1.83
제일가설산업(주),090079,2019/12,UQ,739734,,,1.71,1.86
제일가설산업(주),090079,2020/12,UQ,501718,,,-0.49,0.08
제일가설산업(주),090079,2021/12,UQ,-680553,,,-1.5,7.56
제일가설산업(주),090079,2022/12,UQ,1342118,,,6.18,6.78
제주렌트카주식회사,042408,2012/12,UQ,3331054,,,-1.55,1.43
제주렌트카주식회사,042408,2013/12,UQ,5583122,,,0.99,1.08
제주렌트카주식회사,042408,2014/12,UQ,6467176,,,1.64,1.73
제주렌트카주식회사,042408,2015/12,UQ,9222797,,,4.39,4.61
제주렌트카주식회사,042408,2016/12,UQ,9000551,,,2.28,2.56
제주렌트카주식회사,042408,2017/12,UQ,11721816,,,4.75,5.97
제주렌트카주식회사,042408,2018/12,UQ,9466323,,,1.39,2
제주렌트카주식회사,042408,2019/12,UQ,11342058,,,0.89,1.31
제주렌트카주식회사,042408,2020/12,UQ,11786969,,,2.89,3.59
제주렌트카주식회사,042408,2021/12,UQ,22821126,,,18.35,19.96
제주렌트카주식회사,042408,2022/12,UQ,19961837,,,45.49,53.85
제주뮤지엄컴플렉스(주),065075,2012/12,UQ,-1005859,,,-11.24,-11.21
제주뮤지엄컴플렉스(주),065075,2013/12,UQ,153372,,,3.08,3.14
제주뮤지엄컴플렉스(주),065075,2014/12,UQ,912988,,,5.15,5.34
제주뮤지엄컴플렉스(주),065075,2015/12,UQ,314904,,,-5.13,-5.26
제주뮤지엄컴플렉스(주),065075,2016/12,UQ,349720,,,1.42,1.68
제주뮤지엄컴플렉스(주),065075,2017/12,UQ,-283311,,,-5.31,-5.35
제주뮤지엄컴플렉스(주),065075,2018/12,UQ,-406082,,,-3.82,-3.78
제주뮤지엄컴플렉스(주),065075,2019/12,UQ,-419123,,,-4.89,-4.87
제주스타렌탈,076258,2015/12,NA,-4489151,,,3.72,4.55
제주스타렌탈,076258,2016/12,UQ,3526630,,,2.46,2.81
제주스타렌탈,076258,2017/12,UQ,-193270,,,3.16,2.57
제주스타렌탈,076258,2018/12,UQ,1943109,,,-1.03,-1.21
제주유리의성,057353,2012/12,UQ,2375397,,,11.8,13.13
제주유리의성,057353,2013/12,UQ,1526558,,,7.84,9.24
제주유리의성,057353,2014/12,UQ,1507062,,,10.11,10.47
제주유리의성,057353,2015/12,UQ,1257594,,,11.98,12.9
제주유리의성,057353,2016/12,UQ,785278,,,15.74,16.69
제주유리의성,057353,2017/12,UQ,1428419,,,8.69,12.09
제주유리의성,057353,2018/12,UQ,50501,,,-8.77,-14.69
제주유리의성,057353,2019/12,UQ,285533,,,-2.03,-0.21
제천청소년수련원주식회사,079006,2015/12,NA,13410118,,,999999999,999999999
제천청소년수련원주식회사,079006,2016/12,DU,124995,,,999999999,999999999
제천청소년수련원주식회사,079006,2017/12,DU,79188,,,999999999,999999999
조아렌트카(주),090006,2018/12,NA,-530470,,,-7.83,1.34
조아렌트카(주),090006,2019/12,UQ,688586,,,1.54,1.26
조아조아(주),090981,2018/12,NA,424828,,,2.21,4.13
조아조아(주),090981,2019/12,UQ,224753,,,0.66,0.56
조아조아(주),090981,2020/12,UQ,169870,,,1.17,0.89
조아조아(주),090981,2021/12,UQ,486496,,,0.98,0.99
조아조아(주),090981,2022/12,UQ,116956,,,0.97,0.89
주)두성디엔에스,099692,2020/12,NA,-505445,,,-2.19,-2.17
주)두성디엔에스,099692,2021/12,QS,170212,,,-0.89,-2.71
주)두성디엔에스,099692,2022/12,UQ,654363,,,0.87,1.07
주)삼이,084749,2017/12,NA,1204096,,,-1.01,-1.1
주)삼이,084749,2018/12,UQ,-165244,,,-1.01,-1
주)유월드,076612,2015/12,NA,-26386284,,,-7.61,-25.05
주)유월드,076612,2016/12,UQ,-22855098,,,3.61,3.37
주)유월드,076612,2017/12,UQ,5884947,,,1.41,1.04
주)유월드,076612,2018/12,UQ,15641596,,,2.08,0.45
주)유월드,076612,2019/12,DS,0,,,-2.72,-2.56
주)인우홀딩스,078173,2015/12,NA,169363,,,0.48,0.49
주)인우홀딩스,078173,2016/12,UQ,100089,,,0.38,8.59
주)트럼프스포츠,091922,2018/12,NA,5461386,,,0.97,1.23
주)트럼프스포츠,091922,2019/12,UQ,-1139137,,,-0.9,1.5
주식회사강남대성기숙학원,063120,2012/12,UQ,4613883,,,5.48,5.75
주식회사강남대성기숙학원,063120,2013/12,UQ,7855019,,,8.08,8.46
주식회사강남대성기숙학원,063120,2014/12,UQ,6356615,,,11.28,11.8
주식회사강남대성기숙학원,063120,2015/12,UQ,6938561,,,18.28,18.89
주식회사강남대성기숙학원,063120,2016/12,UQ,6878350,,,24.12,24.9
주식회사강남대성기숙학원,063120,2017/12,UQ,7300724,,,31.86,33.28
주식회사강남대성기숙학원,063120,2018/12,UQ,6985658,,,34.03,36.75
주식회사강남대성기숙학원,063120,2019/12,UQ,5273464,,,29.25,32.69
주식회사강남대성기숙학원,063120,2020/12,UQ,2233527,,,19.62,21.44
주식회사강화바이오골프리조트,053645,2012/12,UQ,5193067,,,-0.2,-0.4
주식회사건하,096357,2019/12,NA,-1410695,,,-13.53,-13.83
주식회사건하,096357,2020/12,AG,-2490664,,,-15.87,-12.02
주식회사건하,096357,2021/12,AG,-1822549,,,-4.96,-5.08
주식회사건하,096357,2022/12,AG,-1158471,,,-3.57,-3.63
주식회사검단,076182,2015/12,NA,-7256629,,,-1.12,-1.12
주식회사검단,076182,2016/12,UQ,3503935,,,43.21,45.17
주식회사검단,076182,2018/03,UQ,966836,,,999999999,999999999
주식회사경기전기교육원,102845,2021/12,NA,192871,,,-0.95,-2.7
주식회사경기전기교육원,102845,2022/12,UQ,322330,,,0.47,0.61
주식회사경남도민프로축구단,042793,2012/12,UQ,-536962,,,999999999,999999999
주식회사경남도민프로축구단,042793,2013/12,UQ,-1552389,,,-289.53,-89.27
주식회사경남도민프로축구단,042793,2014/12,UQ,-842805,,,-62.57,-5.05
주식회사경남도민프로축구단,042793,2015/12,UQ,-1082816,,,-30.28,-5.45
주식회사경남도민프로축구단,042793,2016/12,UQ,470037,,,-32.11,4.25
주식회사경남도민프로축구단,042793,2017/12,UQ,1181151,,,-62.27,10.39
주식회사경남도민프로축구단,042793,2018/12,UQ,1496934,,,-110.35,23.65
주식회사경남도민프로축구단,042793,2019/12,UQ,251154,,,999999999,999999999
주식회사경남도민프로축구단,042793,2020/12,UQ,-1118097,,,-536.39,-52.64
주식회사경남도민프로축구단,042793,2021/12,UQ,-25982,,,-119.3,0.06
주식회사경남도민프로축구단,042793,2022/12,UQ,1001564,,,-79.51,8.11
주식회사경동티에스,084607,2018/12,UQ,1725554,1725554,,9.36,9.92
주식회사경동티에스,084607,2019/12,UQ,1145263,1145263,,18.95,20.79
주식회사경동티에스,084607,2020/12,UQ,995015,995015,,-2.99,2.99
주식회사경동티에스,084607,2021/12,UQ,882260,882260,,-3.94,19.04
주식회사경동티에스,084607,2022/12,UQ,1316582,1316582,,17.99,46.49
주식회사경암,099966,2020/12,NA,-13976699,,,192.97,999999999
주식회사경암,099966,2021/12,UQ,16042987,,,2.03,1.96
주식회사경암,099966,2022/12,UQ,2167307,,,1.5,1.55
주식회사경원실업,050055,2012/12,UQ,-3225036,,,-1.16,-1.15
주식회사경원실업,050055,2013/12,QU,-987967,,,-0.68,-1.93
주식회사경원실업,050055,2014/12,QU,1346380,,,-0.38,-0.46
주식회사경원실업,050055,2015/12,UQ,-1549821,,,-0.55,-0.55
주식회사경원실업,050055,2016/12,UQ,6755611,,,0.72,0.56
주식회사경원실업,050055,2017/12,UQ,3032633,,,4.01,3.98
주식회사경원실업,050055,2018/12,UQ,1789639,,,1.19,1.49
주식회사경원실업,050055,2019/12,UQ,3176136,,,2.45,2.86
주식회사경원실업,050055,2020/12,UQ,3454377,,,5.36,5.49
주식회사경원실업,050055,2021/12,UQ,6726804,,,5.21,9.88
주식회사경원실업,050055,2022/12,UQ,3713237,,,2.73,3.8
주식회사경포아쿠아리움,076791,2015/12,NA,-384151,,,-110.12,999999999
주식회사경포아쿠아리움,076791,2016/12,UQ,454044,,,0.19,0.2
주식회사경포아쿠아리움,076791,2017/12,UQ,332344,,,1.09,1.06
주식회사고은컨트리클럽,050179,2012/12,UQ,-3435117,,,-0.87,-1.02
주식회사고은컨트리클럽,050179,2013/12,QU,-3151896,,,-1.29,-1.34
주식회사고은컨트리클럽,050179,2014/12,UQ,-1484744,,,-0.98,-1
주식회사고은컨트리클럽,050179,2015/12,UQ,-1592688,,,-1.08,-1.21
주식회사고은컨트리클럽,050179,2016/12,QS,-1735941,,,-4.39,-2.21
주식회사고은컨트리클럽,050179,2017/12,QS,-496297,,,-1328.2,999999999
주식회사고은컨트리클럽,050179,2018/12,DS,-679370,,,-113.38,-104.59
주식회사골든크라운,063537,2012/12,DS,3514637,,,6.22,3.2
주식회사골든크라운,063537,2018/12,UQ,-256427,,,1.94,3.63
주식회사골든크라운,063537,2019/12,UQ,4047197,,,6.25,17.02
주식회사골든크라운,063537,2020/12,UQ,1300786,,,5.23,999999999
주식회사골든크라운,063537,2021/12,UQ,2822131,,,8.54,999999999
주식회사골든크라운,063537,2022/12,UQ,5173346,,,20,999999999
주식회사공감도시개발,105638,2021/12,NA,0,,,-0.04,-0.04
주식회사공감도시개발,105638,2022/12,UQ,-1611621,,,-0.05,-0.05
주식회사공감도시개발2단지,105641,2021/12,NA,0,,,-0.04,-0.04
주식회사공감도시개발2단지,105641,2022/12,UQ,-2562328,,,-0.05,-0.05
주식회사공부의신,106676,2021/12,NA,889270,,,18.22,999999999
주식회사공부의신,106676,2022/12,QS,551336,,,3.46,5.14
주식회사광양900,061724,2012/12,UQ,-907950,,,-0.52,-0.52
주식회사광양900,061724,2013/12,UQ,-896913,,,-0.05,-0.04
주식회사광양900,061724,2014/12,UQ,-638350,,,0.01,0.01
주식회사광양900,061724,2015/12,UQ,-191239,,,-0.03,-0.03
주식회사광양900,061724,2016/12,UQ,386463,,,-0.17,-0.17
주식회사광양900,061724,2017/12,UQ,-155942,,,-0.3,-0.3
주식회사광양900,061724,2018/12,UQ,-647882,,,-2.24,-2.22
주식회사광양900,061724,2019/12,UQ,-230454,,,0.19,0.16
주식회사광양900,061724,2020/12,UQ,15196,,,1.02,1.04
주식회사광양900,061724,2021/12,UQ,875679,,,1.97,1.99
주식회사광양900,061724,2022/12,UQ,599599,,,1.71,1.68
주식회사광장투자개발,082468,2016/12,NA,-7354878,,,-9.44,-9.56
주식회사광장투자개발,082468,2017/12,QS,-2708440,,,14.29,14.75
주식회사광장투자개발,082468,2018/12,UQ,14238494,,,5.42,5.74
주식회사광주시민프로축구단,057444,2012/12,UQ,-960425,,,-214.97,-49.8
주식회사광주시민프로축구단,057444,2013/12,UQ,-461623,,,-96.88,-68.05
주식회사광주시민프로축구단,057444,2014/12,UQ,-309350,,,-43.14,-2.32
주식회사광주시민프로축구단,057444,2015/12,UQ,638270,,,-108.51,14.33
주식회사광주시민프로축구단,057444,2016/12,UQ,504822,,,-123.18,6.94
주식회사광주시민프로축구단,057444,2017/12,UQ,-112922,,,-5459.57,-734.96
주식회사광주시민프로축구단,057444,2018/12,UQ,733557,,,999999999,999999999
주식회사광주시민프로축구단,057444,2019/12,UQ,-343433,,,999999999,999999999
주식회사광주시민프로축구단,057444,2020/12,UQ,77374,,,999999999,999999999
주식회사광주시민프로축구단,057444,2021/12,UQ,-38320,,,-4645.34,100.92
주식회사광주시민프로축구단,057444,2022/12,UQ,719612,,,999999999,999999999
주식회사구봉산골프클럽,073520,2014/12,NA,-420669,,,-3.46,-3.47
주식회사구봉산골프클럽,073520,2015/12,UQ,-158333,,,-2.13,-2.12
주식회사구봉산골프클럽,073520,2016/12,UQ,554682,,,-1.16,999999999
주식회사구봉산골프클럽,073520,2017/12,UQ,119226,,,999999999,999999999
주식회사구봉산골프클럽,073520,2018/12,UQ,78133,,,999999999,999999999
주식회사구봉산골프클럽,073520,2019/12,UQ,64159,,,999999999,999999999
주식회사구학파크랜드,065169,2012/12,UQ,-274079,,,999999999,999999999
주식회사구학파크랜드,065169,2013/12,UQ,-64955,,,999999999,999999999
주식회사구학파크랜드,065169,2014/12,UQ,-89383,,,999999999,999999999
주식회사구학파크랜드,065169,2015/12,UQ,-207033,,,999999999,999999999
주식회사구학파크랜드,065169,2016/12,DU,-271617,,,999999999,999999999
주식회사구학파크랜드,065169,2017/12,DU,-320532,,,999999999,999999999
주식회사구학파크랜드,065169,2018/12,DU,-256605,,,999999999,999999999
주식회사국제,094836,2019/12,NA,-52559,,,4.53,7.03
주식회사국제,094836,2020/12,UQ,979182,,,4.19,9.38
주식회사군위컨트리클럽,091859,2018/12,NA,-20901,,,-0.26,-0.26
주식회사군위컨트리클럽,091859,2019/12,UQ,-4878,,,-0.06,-0.06
주식회사군위컨트리클럽,091859,2020/12,NA,-1002293,,,-1.94,-1.95
주식회사군위컨트리클럽,091859,2021/12,UQ,-167931,,,-1.56,-1.57
주식회사군위컨트리클럽,091859,2022/12,UQ,1195709,,,-3.15,-3.74
주식회사굿네이버,103694,2021/12,NA,643322,,,-2.14,999999999
주식회사굿네이버,103694,2022/12,UQ,-424570,,,0.27,0.34
주식회사굿윌,091991,2018/12,NA,2278507,,,-0.75,-0.75
주식회사굿윌,091991,2019/12,UQ,-1361930,,,0.38,0.33
