회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
(주)지컴,102536,2022/12,UQ,1954786,,,7555.15,999999999
(주)진광,095337,2019/12,NA,149264,,,-17.33,999999999
(주)진광,095337,2020/12,UQ,419315,,,21.57,999999999
(주)진광,095337,2021/12,UQ,682641,,,4.89,999999999
(주)진광,095337,2022/12,UQ,-97657,,,6.24,999999999
(주)진광건설엔지니어링,067919,2012/12,NA,1884108,,,2831.57,999999999
(주)진광건설엔지니어링,067919,2013/12,UQ,2372654,,,999999999,999999999
(주)진광건설엔지니어링,067919,2014/12,UQ,3607668,,,65367.55,999999999
(주)진광건설엔지니어링,067919,2015/12,UQ,4419774,,,3772.03,999999999
(주)진광건설엔지니어링,067919,2016/12,UQ,4020494,,,999999999,999999999
(주)진광건설엔지니어링,067919,2017/12,UQ,3109882,,,999999999,999999999
(주)진광건설엔지니어링,067919,2018/12,UQ,2935801,,,999999999,999999999
(주)진광건설엔지니어링,067919,2019/12,UQ,5882088,,,999999999,999999999
(주)진광건설엔지니어링,067919,2020/12,UQ,3018249,,,999999999,999999999
(주)진광건설엔지니어링,067919,2021/12,UQ,5510810,,,999999999,999999999
(주)진광건설엔지니어링,067919,2022/12,UQ,3013772,,,999999999,999999999
(주)진명스탭스,096525,2019/12,NA,1013941,,,23.22,39.31
(주)진명스탭스,096525,2020/12,UQ,-759847,,,11.08,999999999
(주)진명스탭스,096525,2021/12,UQ,-269232,,,2.92,11.14
(주)진명스탭스,096525,2022/12,UQ,696272,,,-1.76,3.33
(주)진명엔지니어링건축사사무소,057182,2021/12,NA,1370973,,,999999999,999999999
(주)진명엔지니어링건축사사무소,057182,2022/12,UQ,1788317,,,999999999,999999999
(주)진방템프그룹,065110,2012/12,UQ,6348516,,,0.55,999999999
(주)진양엔지니어링건축사사무소,097694,2020/12,NA,0,,,61,999999999
(주)진양엔지니어링건축사사무소,097694,2021/12,UQ,2296927,,,7.75,32.83
(주)진양엔지니어링건축사사무소,097694,2022/12,UQ,1032528,,,3.35,7.05
(주)진웅이노텍,051717,2012/12,UQ,-542054,,,5.4,6.11
(주)진웅이노텍,051717,2013/12,UQ,-730964,,,6.64,7.02
(주)진웅이노텍,051717,2014/12,UQ,-2112716,,,5,4.76
(주)진웅이노텍,051717,2015/12,UQ,732237,,,5.66,3.72
(주)진웅이노텍,051717,2016/12,UQ,696646,,,2.43,1.87
(주)진웅이노텍,051717,2017/12,UQ,-382515,,,-3.1,-2.58
(주)진웅이노텍,051717,2018/12,QS,648283,,,-17.6,-19.35
(주)진웅이노텍,051717,2019/12,DU,0,,,-0.84,-12.98
(주)진전기엔지니어링,099451,2020/12,NA,-816134,,,6.68,14.05
(주)진전기엔지니어링,099451,2021/12,UQ,152317,,,4.27,6.14
(주)진전기엔지니어링,099451,2022/12,UQ,3832713,,,33.27,56.22
(주)차이커뮤니케이션,063188,2012/12,UQ,2876308,,,143573.83,999999999
(주)차이커뮤니케이션,063188,2013/12,UQ,-1648346,,,15835.48,999999999
(주)차이커뮤니케이션,063188,2014/12,UQ,1549241,,,-5937.63,999999999
(주)차이커뮤니케이션,063188,2015/12,UQ,927335,,,2355.48,999999999
(주)차이커뮤니케이션,063188,2016/12,UQ,-150987,,,57.48,999999999
(주)차이커뮤니케이션,063188,2017/12,UQ,-4871165,,,30.94,999999999
(주)차이커뮤니케이션,063188,2018/12,UQ,6191939,,,8.54,16.67
(주)차이커뮤니케이션,063188,2019/12,UQ,257479,,,8.46,9.89
(주)차이커뮤니케이션,063188,2020/12,UQ,4333584,,,25.08,43.2
(주)차이커뮤니케이션,063188,2021/12,UQ,14033428,14033428,14055861,14.89,22.67
(주)차이커뮤니케이션,063188,2022/12,UQ,6803493,6803493,6512324,11.72,15.73
(주)채선당,060924,2012/12,UQ,1903618,,,10.42,9.85
(주)채선당,060924,2013/12,UQ,1613370,,,10.43,11.23
(주)채선당,060924,2014/12,UQ,4339772,,,25.84,28.4
(주)채선당,060924,2015/12,UQ,918682,,,21.1,26.49
(주)채선당,060924,2016/12,UQ,750466,,,11.63,12.53
(주)채선당,060924,2017/12,UQ,3707434,,,45.4,53.38
(주)채선당,060924,2018/12,UQ,1922125,,,158.24,999999999
(주)채선당,060924,2019/12,UQ,2059513,,,46.67,113.08
(주)채선당,060924,2020/12,UQ,73435,,,-585.26,999999999
(주)채선당,060924,2021/12,UQ,832021,,,194.86,999999999
(주)채선당,060924,2022/12,UQ,191085,,,113.1,999999999
(주)챔스,096068,2019/12,NA,222999,,,3.17,999999999
(주)챔스,096068,2020/12,UQ,66908,,,1.32,999999999
(주)챔스,096068,2021/12,UQ,-129761,,,-7.61,999999999
(주)챔스,096068,2022/12,UQ,102347,,,-2.65,999999999
(주)천계국제여행사,087961,2018/12,UQ,-3999583,-3999583,,1.95,999999999
(주)천계국제여행사,087961,2019/12,UQ,427698,427698,,0.25,999999999
(주)천일,060625,2012/12,UQ,1787166,,,999999999,999999999
(주)천일,060625,2013/12,UQ,6913654,,,3796.05,999999999
(주)천일,060625,2014/12,UQ,2122458,,,999999999,999999999
(주)천일,060625,2015/12,UQ,5891672,,,999999999,999999999
(주)천일,060625,2016/12,UQ,881139,,,999999999,999999999
(주)천일,060625,2017/12,UQ,-3092921,,,999999999,999999999
(주)천일,060625,2018/12,UQ,1927857,,,999999999,999999999
(주)천일,060625,2019/12,UQ,3116574,,,999999999,999999999
(주)천일,060625,2020/12,UQ,-3737989,,,999999999,999999999
(주)천일,060625,2021/12,UQ,11407506,,,999999999,999999999
(주)천일,060625,2022/12,UQ,5294903,,,999999999,999999999
(주)천일건축엔지니어링종합건축사사무소,097396,2020/09,NA,0,,,999999999,999999999
(주)천일건축엔지니어링종합건축사사무소,097396,2021/09,UQ,1945654,,,999999999,999999999
(주)천일건축엔지니어링종합건축사사무소,097396,2022/09,UQ,71582,,,999999999,999999999
(주)천조국제여행사,095805,2019/12,NA,1074006,,,999999999,999999999
(주)천조국제여행사,095805,2020/12,QS,-1108855,,,-49.92,-310.21
(주)청남건축사사무소,072637,2014/12,NA,4459903,,,999999999,999999999
(주)청남건축사사무소,072637,2015/12,UQ,1109703,,,999999999,999999999
(주)청남건축사사무소,072637,2016/12,UQ,337131,,,999999999,999999999
(주)청남건축사사무소,072637,2017/12,UQ,62039,,,999999999,999999999
(주)청남건축사사무소,072637,2019/12,NA,-1477366,,,999999999,999999999
(주)청남건축사사무소,072637,2020/12,UQ,-1639194,,,999999999,999999999
(주)청송씨앤유,100351,2020/12,NA,2141394,,,82.58,999999999
(주)청송씨앤유,100351,2021/12,UQ,-1318120,,,-58.72,999999999
(주)청우티에스,073411,2014/12,NA,-1986965,,,2.14,7.99
(주)청우티에스,073411,2015/12,QS,3439088,,,8.19,27.09
(주)청우티에스,073411,2019/12,QS,491346,,,4.42,5.86
(주)청우티에스,073411,2020/12,UQ,-506444,,,4.69,4.4
(주)청우티에스,073411,2021/12,UQ,1046185,,,1.5,1.67
(주)청우티에스,073411,2022/12,UQ,1533706,,,1.73,1.88
(주)청원종합관리,096041,2019/12,NA,1708926,,,999999999,999999999
(주)청원종합관리,096041,2020/12,QS,501883,,,-365.34,999999999
(주)청원종합관리,096041,2021/12,UQ,265484,,,59.26,999999999
(주)청원종합관리,096041,2022/12,UQ,134378,,,267.95,999999999
(주)청인,092961,2019/12,NA,641560,,,7.11,999999999
(주)청인,092961,2020/12,UQ,335228,,,142.69,999999999
(주)청인,092961,2021/12,UQ,535575,,,-4.82,999999999
(주)청인,092961,2022/12,UQ,270991,,,73.14,999999999
(주)청지기,094359,2019/12,NA,242391,,,35.21,999999999
(주)청지기,094359,2020/12,QG,657462,,,99.5,999999999
(주)청화종합감리공단건축사사무소,049039,2016/12,UQ,4219096,,,112.14,999999999
(주)청화종합감리공단건축사사무소,049039,2017/12,UQ,1858592,,,114.96,999999999
(주)청화종합감리공단건축사사무소,049039,2018/12,UQ,875552,,,37.23,999999999
(주)청화종합감리공단건축사사무소,049039,2019/12,UQ,109557,,,30.07,999999999
(주)체스넛,090717,2018/12,NA,1681947,,,999999999,999999999
(주)체스넛,090717,2019/12,UQ,560467,,,999999999,999999999
(주)체스투어즈,052853,2012/12,QU,-2239568,,,-10.48,-27.42
(주)쵸이스맨파워,095766,2019/12,NA,-112094,,,1.76,1.78
(주)쵸이스맨파워,095766,2020/12,QU,341477,,,5.35,3.43
(주)쵸이스시스템,095713,2019/12,NA,-738228,,,-4.09,-5.31
(주)쵸이스시스템,095713,2020/12,QU,242323,,,-5.46,-9.33
(주)쵸이스시스템,095713,2021/12,QU,158612,,,6.54,7.52
(주)쵸이스시스템,095713,2022/12,UQ,726876,,,1.33,1.51
(주)친환경계획그룹청연,087689,2017/12,NA,2569215,,,25.59,795.65
(주)친환경계획그룹청연,087689,2018/12,UQ,467722,,,8,9.91
(주)친환경계획그룹청연,087689,2019/12,UQ,2393974,,,25.82,34.98
(주)친환경계획그룹청연,087689,2021/12,NA,3075194,,,298.8,10469.92
(주)친환경계획그룹청연,087689,2022/12,UQ,3111225,,,1656.72,999999999
(주)카노히,083145,2016/12,NA,-3319180,,,2.67,2.67
(주)카노히,083145,2017/12,DS,3004998,,,-0.36,-0.87
(주)카일앤파트너스,091365,2018/12,NA,-205032,,,999999999,999999999
(주)카일앤파트너스,091365,2019/12,UQ,-15899,,,0.04,-6.93
(주)카일앤파트너스,091365,2020/12,UQ,-746563,,,-0.11,0.35
(주)카일앤파트너스,091365,2021/12,UQ,-23860,,,-0.04,2.12
(주)카일앤파트너스,091365,2022/12,UQ,-76655,,,-0.59,-65.43
(주)캐슬렉스칭따오,056366,2012/12,UQ,-514621,,,0.03,-2.32
(주)캐슬렉스칭따오,056366,2013/12,UQ,-267706,,,0.12,-2.46
(주)캐슬렉스칭따오,056366,2014/12,UQ,-54711,,,0.03,-4.08
(주)커리어케어,093421,2019/12,NA,486728,,,-135.34,999999999
(주)커리어케어,093421,2020/12,UQ,939768,,,21.5,999999999
(주)커리어케어,093421,2021/12,UQ,1372953,,,124.65,527.83
(주)커리어케어,093421,2022/12,UQ,2811075,,,33.69,999999999
(주)커리어텍,103541,2021/12,NA,-121674,,,-39.61,762.01
(주)커리어텍,103541,2022/12,UQ,61737,,,-492.09,999999999
(주)컴파스블루,083120,2016/12,NA,-982640,,,-1.16,-6.78
(주)컴파스블루,083120,2017/12,UQ,-377536,,,-2.43,-11.1
(주)컴파스블루,083120,2018/12,UQ,-830592,,,0.28,4.72
(주)컴파스블루,083120,2019/12,UQ,605499,,,-2.24,-3.66
(주)컴파스블루,083120,2020/12,UQ,3401267,,,19.11,999999999
(주)컴파스블루,083120,2021/12,UQ,1595770,,,16.24,999999999
(주)컴파스블루,083120,2022/12,UQ,353967,,,3.88,999999999
(주)케이디,086500,2017/12,NA,0,,,999999999,999999999
(주)케이디,086500,2018/12,UQ,1042217,,,999999999,999999999
(주)케이디,086500,2019/12,UQ,1272706,,,999999999,999999999
(주)케이디,086500,2020/12,UQ,1212176,,,999999999,999999999
(주)케이디,086500,2021/12,UQ,409523,,,999999999,999999999
(주)케이디,086500,2022/12,UQ,1535178,,,999999999,999999999
(주)케이디알한국기업서비스,060578,2012/12,UQ,-87190,,,999999999,999999999
(주)케이디알한국기업서비스,060578,2013/12,UQ,924856,,,999999999,999999999
(주)케이디알한국기업서비스,060578,2014/12,UQ,473923,,,999999999,999999999
(주)케이디알한국기업서비스,060578,2015/12,UQ,2139244,,,999999999,999999999
(주)케이디알한국기업서비스,060578,2016/12,UQ,2191265,,,999999999,999999999
(주)케이디알한국기업서비스,060578,2017/12,UQ,476345,,,999999999,999999999
(주)케이디알한국기업서비스,060578,2018/12,UQ,-357409,,,999999999,999999999
(주)케이디알한국기업서비스,060578,2019/12,UQ,-534742,,,999999999,999999999
(주)케이디알한국기업서비스,060578,2020/12,UQ,-1353924,,,999999999,999999999
(주)케이디엔지니어링건축사사무소,082259,2017/12,UQ,1453433,,,999999999,999999999
(주)케이디엔지니어링건축사사무소,082259,2018/12,UQ,3821564,,,999999999,999999999
(주)케이디엔지니어링건축사사무소,082259,2019/12,UQ,540488,,,999999999,999999999
(주)케이디엔지니어링건축사사무소,082259,2020/12,UQ,-179313,,,60.23,999999999
(주)케이디엔지니어링건축사사무소,082259,2021/12,UQ,3557208,,,39.08,999999999
(주)케이디엔지니어링건축사사무소,082259,2022/12,UQ,3721725,,,999999999,999999999
(주)케이디텍,106976,2021/12,NA,871284,,,15.34,27.76
(주)케이디텍,106976,2022/12,QG,758748,,,7.67,15.1
(주)케이벡붕따우,064541,2012/12,UQ,-1466828,,,-0.03,-0.78
(주)케이벡붕따우,064541,2013/12,UQ,785589,,,-0.4,1.95
(주)케이벡붕따우,064541,2014/12,UQ,668011,,,-1.13,5.51
(주)케이벡붕따우,064541,2015/12,NA,-67831,,,0.36,999999999
(주)케이벡붕따우,064541,2016/12,UQ,261784,,,5.54,999999999
(주)케이벡붕따우,064541,2017/12,UQ,611979,,,-1.25,8.89
(주)케이벡붕따우,064541,2018/12,UQ,721406,,,-1.6,999999999
(주)케이벡붕따우,064541,2019/12,UQ,1700977,,,-0.82,26.7
(주)케이벡붕따우,064541,2020/12,UQ,-606606,,,-1.5,19.85
(주)케이벡코리아,066272,2012/12,NA,0,,,0.78,2.42
(주)케이벡코리아,066272,2013/12,UQ,-2178312,,,4.69,14.75
(주)케이벡코리아,066272,2014/12,UQ,941476,,,7.64,7.67
(주)케이벡코리아,066272,2015/12,UQ,888212,,,15.91,-13.37
(주)케이벡코리아,066272,2016/12,DS,364975,,,-1.36,24.34
(주)케이비더블유,098072,2020/12,NA,7182257,,,18.54,20.27
(주)케이비더블유,098072,2021/12,QS,611783,,,-0.48,-0.31
(주)케이비에스시큐리티,084758,2017/12,NA,994700,,,999999999,999999999
(주)케이비에스시큐리티,084758,2018/12,UQ,150530,,,999999999,999999999
(주)케이비에스시큐리티,084758,2019/12,UQ,349529,,,999999999,999999999
(주)케이비에스시큐리티,084758,2020/12,UQ,1776096,,,999999999,999999999
(주)케이비에스시큐리티,084758,2021/12,UQ,1513704,,,999999999,999999999
(주)케이비에스시큐리티,084758,2022/12,UQ,-670643,,,999999999,999999999
(주)케이비엠플러스,095861,2019/12,NA,248925,,,-8.6,11.83
(주)케이비엠플러스,095861,2020/12,UQ,23453,,,-4.04,999999999
(주)케이비엠플러스,095861,2021/12,UQ,37201,,,-2.7,8.38
(주)케이비엠플러스,095861,2022/12,UQ,82971,,,-11.2,-7.72
(주)케이스톤매니지먼트,082476,2016/12,NA,-1047580,,,0.76,1.01
(주)케이스톤매니지먼트,082476,2017/12,UQ,2032341,,,0.83,0.4
(주)케이아이피,104152,2021/12,NA,0,,,1.52,1.45
(주)케이아이피,104152,2022/12,UQ,-6150466,,,999999999,999999999
(주)케이알서비스,095364,2019/12,NA,-4435198,,,3.79,4.43
(주)케이알서비스,095364,2020/12,UQ,5655702,,,6.28,6.64
(주)케이알서비스,095364,2021/12,UQ,4751711,,,6.88,9.02
(주)케이알서비스,095364,2022/12,UQ,5838883,,,6.89,8.66
(주)케이알티씨,043986,2012/12,UQ,-3402471,,,31.83,999999999
(주)케이알티씨,043986,2013/12,UQ,4242210,,,665.53,999999999
(주)케이알티씨,043986,2014/12,UQ,1918014,,,-89.93,999999999
(주)케이알티씨,043986,2015/12,UQ,-313648,,,376.3,999999999
(주)케이알티씨,043986,2016/12,UQ,2876520,,,-19.83,999999999
(주)케이알티씨,043986,2017/12,UQ,-109971,,,233.46,999999999
(주)케이알티씨,043986,2018/12,UQ,1154880,,,77.53,999999999
(주)케이알티씨,043986,2019/12,UQ,1365370,,,258.12,999999999
(주)케이알티씨,043986,2020/12,UQ,3033240,,,63.17,999999999
(주)케이알티씨,043986,2021/12,UQ,-2343155,,,10.32,17.25
(주)케이알티씨,043986,2022/12,UQ,3170802,,,4.2,9.87
(주)케이에이치엠홀딩스,073541,2014/12,NA,110854,,,0.6,1.23
(주)케이에이치엠홀딩스,073541,2015/12,UQ,459564,,,1.15,1.09
(주)케이에이치엠홀딩스,073541,2016/12,UQ,482451,,,1.12,1.08
(주)케이에이치엠홀딩스,073541,2017/12,UQ,586024,,,1.2,1.21
(주)케이에이치엠홀딩스,073541,2018/12,UQ,1099526,,,1.33,1.34
(주)케이에이치엠홀딩스,073541,2019/12,UQ,595208,,,1.29,1.29
(주)케이에이치엠홀딩스,073541,2020/12,UQ,599931,,,1.27,1.28
(주)케이에이치엠홀딩스,073541,2021/12,UQ,1074335,,,1.24,1.25
(주)케이에이치엠홀딩스,073541,2022/12,UQ,222205,,,1.14,1.18
(주)케이엔,067151,2012/12,NA,3504462,,,-1.77,-2.93
(주)케이엔,067151,2013/12,UQ,3558421,,,-0.28,-15.03
(주)케이엔,067151,2014/12,UQ,-7157966,,,0.03,-6.44
(주)케이엔,067151,2015/12,UQ,-32122,,,-0.33,-29.25
(주)케이엔,067151,2016/12,UQ,296949,,,-0.8,-26.08
(주)케이엔,067151,2017/12,UQ,-208414,,,-1,-6.2
(주)케이엠기획,048135,2012/12,UQ,-90859,,,999999999,999999999
(주)케이엠기획,048135,2013/12,UQ,102825,,,999999999,999999999
(주)케이엠기획,048135,2014/12,UQ,41435,,,999999999,999999999
(주)케이엠디에셋매니지먼트,053857,2012/12,UQ,1571953,,,0,999999999
(주)케이엠디에셋매니지먼트,053857,2013/12,UQ,-164779,,,-0.03,999999999
(주)케이엠디에셋매니지먼트,053857,2014/12,UQ,92420,,,0.12,999999999
(주)케이엠디에셋매니지먼트,053857,2015/12,UQ,-179618,,,0.44,999999999
(주)케이엠디에셋매니지먼트,053857,2016/12,UQ,-323226,,,0.82,-24.44
(주)케이엠디에셋매니지먼트,053857,2017/12,UQ,-137933,,,1.09,-31
(주)케이엠디에셋매니지먼트,053857,2018/12,UQ,-637779,,,-2.05,-13.09
(주)케이이씨씨,072952,2014/12,NA,748764,,,2.68,999999999
(주)케이이씨씨,072952,2015/12,UQ,-1290102,,,23.42,999999999
(주)케이종합서비스,044936,2012/12,UQ,1266858,,,999999999,999999999
(주)케이종합서비스,044936,2013/12,UQ,1198784,,,999999999,999999999
(주)케이종합서비스,044936,2014/12,UQ,1498197,,,999999999,999999999
(주)케이종합서비스,044936,2015/12,UQ,1125370,,,999999999,999999999
(주)케이종합서비스,044936,2016/12,UQ,-273918,,,999999999,999999999
(주)케이종합서비스,044936,2017/12,UQ,2931201,,,999999999,999999999
(주)케이종합서비스,044936,2018/12,UQ,1766272,,,999999999,999999999
(주)케이종합서비스,044936,2019/12,UQ,1886773,,,999999999,999999999
(주)케이종합서비스,044936,2020/12,UQ,-329251,,,-2.33,999999999
(주)케이티에스,099351,2020/12,NA,839612,,,131.34,141.92
(주)케이티에스,099351,2021/12,UQ,429402,,,20547.8,999999999
(주)케이티에스,099351,2022/12,UQ,2491059,,,999999999,999999999
(주)케이티에스글로벌,085039,2017/12,NA,3389296,,,11835.43,999999999
(주)케이티에스글로벌,085039,2018/12,UQ,2394831,,,54189.68,999999999
(주)케이티에스글로벌,085039,2019/12,UQ,915580,,,999999999,999999999
(주)케이티에스글로벌,085039,2020/12,UQ,-1449057,,,1540.71,999999999
(주)케이티에스글로벌,085039,2021/12,UQ,849911,,,1722.35,999999999
(주)케이티에스글로벌,085039,2022/12,UQ,356289,,,999999999,999999999
(주)케이티에스원,072491,2014/12,NA,0,,,8.27,999999999
(주)케이티에스원,072491,2015/12,UQ,281362,,,8.03,202.92
(주)케이티에스원,072491,2016/12,UQ,252453,,,-2.97,-6.95
(주)케이티에스원,072491,2017/12,UQ,1254177,,,4.6,4.7
(주)케이티에스원,072491,2018/12,UQ,31649,,,20.96,22.06
(주)케이티에스원,072491,2019/12,UQ,968471,,,13.03,14.38
(주)케이티에스원,072491,2020/12,UQ,153911,,,21.87,24.63
(주)케이티에스원,072491,2021/12,UQ,101241,,,-0.77,-0.74
(주)케이티에스원,072491,2022/12,UQ,-123021,,,8.56,8.43
(주)케이티에스푸드,099354,2020/12,NA,1419270,,,999999999,999999999
(주)케이티에스푸드,099354,2021/12,UQ,817997,,,999999999,999999999
(주)케이티에스푸드,099354,2022/12,UQ,836537,,,999999999,999999999
(주)케이티팝스,094018,2019/12,NA,1097085,,,32.59,48.21
(주)케이티팝스,094018,2020/12,UQ,670431,,,13033.44,999999999
(주)케이티팝스,094018,2021/12,UQ,830759,,,22.56,10.21
(주)케이티팝스,094018,2022/12,UQ,565894,,,5.73,9.06
(주)케이피알앤드어소시에이츠,093575,2019/12,NA,574151,,,81.19,999999999
(주)케이피알앤드어소시에이츠,093575,2020/12,UQ,551702,,,57.24,999999999
(주)케이피알앤드어소시에이츠,093575,2021/12,UQ,554518,,,4.78,999999999
(주)케이피알앤드어소시에이츠,093575,2022/12,UQ,2577621,,,13,999999999
(주)케이피엠인베스트먼트,087269,2018/12,UQ,967542,967542,,-0.21,0.22
(주)케이피엠인베스트먼트,087269,2019/12,UQ,-93874,-93874,,-0.25,-0.63
(주)케이피엠인베스트먼트,087269,2020/12,UQ,-1590008,-1590008,,-0.23,-4.74
(주)케이피엠인베스트먼트,087269,2021/12,UQ,-390649,-390649,-1525532,-0.25,77.42
(주)케이피엠인베스트먼트,087269,2022/12,UQ,41583,41583,-458426,-0.07,-15.78
(주)켐토피아,098177,2020/12,NA,6437293,,,48.91,110.83
(주)켐토피아,098177,2021/12,UQ,843950,,,106.16,353.37
(주)켐토피아,098177,2022/12,UQ,1946675,,,17.22,999999999
(주)코르몬파트너스,095519,2019/12,NA,-2260,,,999999999,999999999
(주)코르몬파트너스,095519,2020/12,UQ,-1734661,,,-0.02,-0.02
(주)코르몬파트너스,095519,2021/12,UQ,302714,,,-0.01,1.07
(주)코르몬파트너스,095519,2022/12,UQ,-241435,,,-0.79,-3.27
(주)코리아네트웍스,083507,2016/12,NA,-5960099,,,-3.21,-3.26
(주)코리아네트웍스,083507,2017/12,UQ,4434903,,,1.3,1.14
(주)코리아네트웍스,083507,2018/12,UQ,-4572918,,,4.02,2.45
(주)코리아네트웍스,083507,2019/12,UQ,4855968,,,-3.75,999999999
(주)코리아네트웍스,083507,2020/12,DU,-110918,,,-8.27,-17.24
(주)코리아인,094758,2019/12,NA,36605,,,999999999,999999999
(주)코리아인,094758,2020/12,UQ,-132740,,,999999999,999999999
(주)코리아인,094758,2021/12,UQ,-193904,,,15.7,999999999
(주)코리아종합관리,095024,2019/12,NA,789429,,,999999999,999999999
(주)코리아종합관리,095024,2020/12,UQ,700727,,,999999999,999999999
(주)코리아종합관리,095024,2021/12,UQ,141170,,,999999999,999999999
(주)코리아종합관리,095024,2022/12,UQ,374500,,,999999999,999999999
(주)코리아테크노에이전시,098955,2020/12,NA,3378010,,,999999999,999999999
(주)코리아테크노에이전시,098955,2021/12,UQ,315142,,,999999999,999999999
(주)코리아테크노에이전시,098955,2022/12,UQ,-62407,,,999999999,999999999
(주)코마스인터렉티브,058133,2012/12,UQ,726684,,,28508.6,999999999
(주)코마스인터렉티브,058133,2013/12,UQ,-11894,,,999999999,999999999
(주)코마스인터렉티브,058133,2014/12,UQ,695038,,,999999999,999999999
(주)코마스인터렉티브,058133,2015/12,NA,795208,,,999999999,999999999
(주)코마스인터렉티브,058133,2016/12,UQ,1372508,,,999999999,999999999
(주)코마스인터렉티브,058133,2017/12,UQ,-700360,,,999999999,999999999
(주)코마스인터렉티브,058133,2019/12,NA,3119131,,,999999999,999999999
(주)코마스인터렉티브,058133,2020/12,UQ,102834,,,999999999,999999999
(주)코마스인터렉티브,058133,2021/12,UQ,-666801,-666801,,106.71,999999999
(주)코마스인터렉티브,058133,2022/12,UQ,594916,594916,,32.85,999999999
(주)코센,051409,2012/12,UQ,1212850,,,999999999,999999999
(주)코센,051409,2013/12,UQ,1881611,,,999999999,999999999
(주)코센,051409,2014/12,UQ,2377542,,,999999999,999999999
(주)코센,051409,2015/12,UQ,3506092,,,999999999,999999999
(주)코센,051409,2016/12,UQ,419241,,,999999999,999999999
(주)코센,051409,2017/12,UQ,1706962,,,999999999,999999999
(주)코센,051409,2018/12,UQ,2906533,,,93.36,999999999
(주)코센,051409,2019/12,UQ,755397,,,9.05,999999999
(주)코센,051409,2020/12,UQ,1479404,,,13.27,999999999
(주)코센,051409,2021/12,UQ,373514,,,2.24,999999999
(주)코센,051409,2022/12,UQ,-355437,,,2.31,12.87
(주)코아서브,095489,2019/12,NA,-468452,,,1.82,2.77
(주)코아서브,095489,2020/12,QS,841210,,,1.87,2.56
(주)코아서브,095489,2021/12,UQ,71660,,,-1.33,-3.3
(주)코아서브,095489,2022/12,UQ,506850,,,-0.69,-1.4
(주)코압섹,102012,2021/12,NA,2716519,,,43.59,2004.43
(주)코압섹,102012,2022/12,UQ,-2399573,,,-59.08,999999999
(주)코엔스,043536,2012/12,UQ,-466377,-466377,-309825,5.01,4.86
(주)코엔스,043536,2013/12,UQ,-1400348,-1400348,-1190840,7.6,8.6
(주)코엔스,043536,2014/12,UQ,17622096,17622096,18528706,8.08,7.91
(주)코엔스,043536,2015/12,UQ,11956409,11956409,11362317,9.42,11.77
(주)코엔스,043536,2016/12,UQ,20149374,20149374,20811188,16.66,37.96
(주)코엔스,043536,2017/12,UQ,12283012,12283012,11594841,51.63,999999999
(주)코엔스,043536,2018/12,UQ,-3713804,-3713804,-3791740,3.02,999999999
(주)코엔스,043536,2019/12,UQ,8959187,8959187,6670581,44.32,999999999
(주)코엔스,043536,2020/12,UQ,4996238,4996238,4925044,6.59,999999999
(주)코엔스,043536,2021/12,UQ,4283572,,,999999999,999999999
(주)코엔스,043536,2022/12,UQ,2761138,,,19.08,999999999
(주)코엔스타즈,078461,2016/12,UQ,235289,235289,,1.5,999999999
(주)코웍스,097464,2021/12,UQ,1141810,1141810,,497.68,544.23
(주)코웍스,097464,2022/12,UQ,215928,215928,,752.19,999999999
(주)코이스,104954,2021/12,NA,-69320,,,4.4,4.69
(주)코이스,104954,2022/12,UQ,1092411,,,1.18,1.19
(주)코타케이엔,087028,2017/12,NA,-2394950,,,-1.63,999999999
(주)코타케이엔,087028,2018/12,UQ,-2541628,,,-1.75,-17.04
(주)코타케이엔,087028,2019/12,UQ,-390648,,,-1.87,999999999
(주)쿠오니지티에스코리아,073282,2014/12,NA,1120141,,,999999999,999999999
(주)쿠오니지티에스코리아,073282,2015/12,UQ,306648,,,999999999,999999999
(주)쿠오니지티에스코리아,073282,2020/09,UQ,-2625132,,,-38.64,-1558.34
(주)큐브리펀드,082266,2017/12,UQ,-2240329,-2240329,,-16.02,-21.11
(주)큐원,068805,2013/12,NA,830989,,,1.98,9.84
(주)큐원,068805,2014/12,UQ,-713597,,,17.54,27.82
(주)큐원,068805,2019/12,NA,120363,,,-21.42,531.8
(주)큐원,068805,2020/12,UQ,2106140,,,999999999,999999999
(주)큐원,068805,2021/12,UQ,140750,,,999999999,999999999
(주)큐원,068805,2022/12,UQ,-1000616,,,999999999,999999999
(주)크로스미디어,050217,2012/12,UQ,43231,,,7.85,19.28
(주)크로스미디어,050217,2013/12,UQ,645553,,,13.16,999999999
(주)크로스미디어,050217,2014/12,UQ,-1002943,,,6.56,77.62
(주)크로스미디어,050217,2015/12,UQ,94844,,,7.55,12.5
(주)크로스미디어,050217,2016/12,UQ,1928190,,,49.76,247.24
(주)크로스미디어,050217,2017/12,UQ,2613819,,,670.73,999999999
(주)크로스미디어,050217,2018/12,UQ,738363,,,52.38,999999999
(주)크로스미디어,050217,2019/12,UQ,1903700,,,23.07,999999999
